,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
0,0.0,"(72.3, 29.7, 77.44)","(54.75, 13.05, 90.75)","(2.85, -18.75, 24.442)","(13.95, -1.5, 27.346)","(9.0, -10.95, 43.802)","(-0.6, -4.95, 26.862)","(-2.85, -7.2, 43.318)","(9.3, -6.3, 28.072)","(0.6, -18.45, 34.606)"
1,0.01,"(69.15, 29.25, 75.02)","(52.65, 13.95, 92.202)","(1.8, -12.3, 27.346)","(13.95, -2.55, 28.314)","(9.3, -11.1, 45.738)","(1.95, -3.0, 25.894)","(-2.25, -5.7, 42.834)","(8.25, -8.1, 28.798)","(1.35, -17.4, 34.122)"
2,0.02,"(71.85, 30.3, 79.134)","(52.8, 12.3, 98.252)","(0.6, -18.45, 25.652)","(14.55, -1.5, 29.04)","(10.65, -11.25, 43.318)","(0.6, -4.2, 26.378)","(-2.4, -6.0, 40.414)","(6.9, -7.35, 28.556)","(1.8, -17.7, 34.364)"
3,0.03,"(68.25, 29.7, 73.084)","(51.6, 15.75, 93.896)","(-0.6, -18.6, 27.83)","(14.55, -1.5, 29.766)","(8.25, -9.9, 41.14)","(0.9, -4.2, 27.346)","(-3.15, -7.5, 41.866)","(7.35, -6.3, 29.282)","(0.45, -18.45, 33.396)"
4,0.04,"(69.6, 31.5, 78.166)","(52.05, 14.4, 92.928)","(2.4, -19.8, 23.958)","(14.1, 0.0, 28.556)","(9.6, -10.05, 40.898)","(2.7, -3.15, 28.314)","(-0.9, -5.1, 41.624)","(9.0, -6.6, 26.862)","(0.0, -18.3, 35.574)"
5,0.05,"(71.85, 30.3, 72.116)","(54.45, 12.45, 97.284)","(0.45, -14.1, 27.83)","(13.65, -2.25, 25.894)","(10.95, -9.45, 43.318)","(0.45, -2.25, 27.104)","(-2.4, -4.65, 41.866)","(9.15, -6.3, 27.346)","(1.05, -18.45, 34.848)"
6,0.060000000000000005,"(69.3, 32.55, 73.326)","(54.75, 12.0, 90.024)","(-2.85, -19.95, 27.346)","(15.0, -2.1, 27.83)","(10.05, -10.65, 44.528)","(0.9, -2.55, 27.83)","(-2.25, -5.1, 42.35)","(6.9, -6.45, 29.766)","(0.45, -18.75, 36.784)"
7,0.07,"(70.8, 33.6, 76.472)","(53.7, 19.65, 97.768)","(1.65, -15.6, 27.104)","(14.1, 0.0, 26.862)","(10.05, -11.1, 43.56)","(2.55, -3.45, 25.652)","(-2.25, -6.3, 41.382)","(10.05, -7.8, 29.524)","(0.9, -15.75, 34.606)"
8,0.08,"(70.65, 30.9, 79.134)","(52.95, 15.75, 93.896)","(2.25, -16.2, 25.652)","(15.15, -0.75, 29.282)","(9.0, -10.65, 42.834)","(0.15, -3.45, 26.136)","(-3.45, -5.1, 42.834)","(8.4, -7.5, 26.862)","(1.2, -18.0, 34.606)"
9,0.09,"(68.7, 25.35, 72.6)","(51.0, 13.8, 96.316)","(-1.8, -16.8, 28.314)","(13.2, -1.2, 28.798)","(8.4, -10.35, 43.076)","(3.3, -2.7, 26.62)","(-3.75, -5.85, 42.35)","(7.95, -6.3, 29.766)","(0.3, -18.75, 35.332)"
10,0.09999999999999999,"(70.5, 31.8, 73.326)","(53.7, 10.8, 95.59)","(4.5, -12.45, 28.556)","(15.3, -0.3, 27.83)","(8.55, -10.95, 42.834)","(2.7, -4.35, 27.104)","(-2.25, -6.0, 41.866)","(6.3, -7.95, 29.766)","(0.0, -17.7, 33.638)"
11,0.10999999999999999,"(69.15, 32.7, 74.536)","(54.3, 11.4, 95.106)","(1.5, -15.6, 26.862)","(14.4, -2.25, 28.798)","(8.85, -9.6, 44.044)","(0.75, -4.05, 28.072)","(-3.15, -5.85, 41.866)","(8.4, -6.45, 26.378)","(0.0, -18.6, 34.848)"
12,0.11999999999999998,"(69.0, 28.8, 75.746)","(52.95, 10.95, 96.316)","(1.65, -15.9, 28.072)","(14.1, -1.5, 27.346)","(8.1, -10.5, 43.318)","(3.6, -6.0, 25.652)","(-2.85, -6.3, 41.866)","(7.65, -8.7, 27.346)","(0.9, -16.65, 35.332)"
13,0.12999999999999998,"(71.4, 28.95, 73.81)","(52.05, 16.05, 95.832)","(4.2, -16.5, 31.218)","(14.7, -1.5, 29.766)","(8.1, -11.25, 44.044)","(2.55, -4.35, 25.41)","(-1.8, -5.1, 42.592)","(8.4, -7.2, 28.072)","(1.05, -18.9, 33.88)"
14,0.13999999999999999,"(70.95, 28.35, 72.6)","(51.3, 14.7, 95.59)","(-0.45, -17.7, 28.072)","(13.95, -1.05, 28.072)","(9.9, -9.75, 40.898)","(2.1, -5.4, 28.072)","(-3.9, -5.55, 41.382)","(9.0, -8.1, 26.136)","(0.3, -18.3, 34.364)"
15,0.15,"(68.1, 29.4, 78.166)","(57.9, 10.95, 96.8)","(-0.75, -18.0, 22.99)","(15.15, -1.2, 30.25)","(9.0, -11.85, 40.898)","(2.55, -3.9, 27.346)","(-4.2, -6.15, 41.866)","(8.7, -6.15, 27.83)","(0.45, -17.7, 36.784)"
16,0.16,"(69.3, 30.6, 78.166)","(52.35, 12.0, 98.01)","(0.0, -16.2, 29.282)","(13.35, -1.65, 28.798)","(9.45, -10.5, 41.382)","(1.65, -5.85, 26.862)","(-2.25, -5.4, 41.866)","(6.0, -5.1, 27.346)","(1.2, -19.05, 34.848)"
17,0.17,"(72.9, 29.4, 76.714)","(54.9, 15.3, 96.316)","(1.95, -16.2, 25.41)","(14.85, -1.65, 27.83)","(10.8, -11.1, 43.076)","(2.4, -5.25, 25.652)","(-2.25, -5.4, 40.656)","(8.85, -6.3, 28.072)","(0.9, -18.15, 34.122)"
18,0.18000000000000002,"(70.5, 27.75, 76.23)","(52.8, 16.5, 95.59)","(1.65, -15.45, 31.46)","(13.65, -1.5, 27.346)","(9.9, -11.55, 41.624)","(3.45, -4.8, 25.41)","(-3.45, -5.55, 40.414)","(7.95, -7.35, 26.62)","(-0.45, -19.2, 32.428)"
19,0.19000000000000003,"(66.75, 30.45, 72.6)","(51.15, 11.55, 97.526)","(0.45, -18.15, 31.702)","(14.7, -0.45, 30.492)","(9.45, -10.8, 41.382)","(1.8, -7.65, 25.894)","(-3.75, -5.1, 42.592)","(7.8, -7.8, 27.104)","(-1.8, -19.05, 36.784)"
20,0.20000000000000004,"(71.1, 28.8, 75.262)","(55.2, 10.65, 90.508)","(0.6, -17.1, 29.524)","(13.95, -3.6, 27.588)","(10.2, -12.6, 41.866)","(2.55, -5.25, 26.62)","(-2.85, -5.85, 43.318)","(8.55, -7.5, 29.282)","(1.05, -19.2, 33.396)"
21,0.21000000000000005,"(70.8, 29.25, 75.746)","(56.4, 14.1, 93.412)","(-1.65, -17.4, 30.008)","(14.7, -1.8, 30.492)","(8.85, -12.6, 41.14)","(0.9, -5.25, 27.104)","(-2.85, -5.85, 41.14)","(9.45, -6.9, 30.008)","(2.1, -19.65, 34.848)"
