,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
20,0.20000000000000004,"(69.6, 28.95, 37.026)","(40.5, 15.15, 54.692)","(38.7, 22.05, 80.102)","(15.3, -5.4, 28.798)","(10.8, -17.1, 41.624)","(2.4, -8.25, 25.894)","(-3.9, -10.2, 38.236)","(9.0, -10.95, 27.346)","(1.95, -21.75, 34.364)"
21,0.21000000000000005,"(69.75, 27.75, 35.816)","(40.05, 13.8, 59.774)","(38.7, 21.9, 79.86)","(17.7, -3.75, 26.862)","(8.55, -15.3, 39.446)","(0.6, -6.75, 25.168)","(-3.9, -10.05, 38.962)","(9.0, -10.2, 31.944)","(1.65, -21.15, 33.638)"
22,0.22000000000000006,"(67.65, 25.5, 36.058)","(41.4, 15.3, 53.966)","(39.15, 24.75, 78.892)","(16.35, -5.55, 27.83)","(9.9, -16.65, 45.254)","(1.8, -7.2, 23.716)","(-4.2, -10.5, 41.624)","(9.6, -10.2, 28.556)","(1.5, -19.95, 35.332)"
23,0.23000000000000007,"(69.75, 29.55, 34.848)","(40.65, 15.45, 55.176)","(37.5, 21.75, 77.682)","(17.7, -4.8, 25.41)","(11.4, -14.55, 40.656)","(0.0, -8.25, 26.862)","(-4.35, -9.75, 42.35)","(7.95, -12.6, 28.314)","(1.35, -21.0, 33.638)"
24,0.24000000000000007,"(69.45, 28.5, 36.3)","(41.7, 16.8, 56.144)","(38.7, 23.85, 78.65)","(16.5, -3.6, 27.588)","(9.3, -14.4, 43.56)","(1.2, -6.9, 26.378)","(-4.05, -9.0, 39.688)","(9.0, -10.05, 27.588)","(1.5, -21.75, 34.606)"
25,0.25000000000000006,"(69.6, 26.7, 35.574)","(40.5, 13.5, 55.66)","(37.95, 21.15, 78.65)","(16.65, -4.5, 26.62)","(8.25, -15.45, 42.35)","(2.25, -7.65, 24.926)","(-5.1, -10.2, 40.656)","(7.95, -11.7, 26.136)","(2.4, -20.7, 32.912)"
26,0.26000000000000006,"(70.05, 27.0, 35.816)","(42.9, 13.65, 56.144)","(38.55, 21.75, 76.956)","(16.5, -3.0, 26.862)","(9.3, -15.6, 41.382)","(1.2, -5.4, 25.652)","(-2.4, -9.9, 39.688)","(6.9, -10.65, 29.524)","(2.1, -21.75, 30.976)"
27,0.2700000000000001,"(70.5, 27.75, 36.784)","(39.3, 14.4, 54.934)","(38.1, 23.25, 77.44)","(16.2, -3.0, 28.556)","(10.5, -14.85, 39.93)","(-0.3, -7.2, 25.894)","(-4.95, -9.15, 40.898)","(8.7, -10.65, 26.136)","(2.4, -20.85, 33.88)"
28,0.2800000000000001,"(69.9, 28.05, 36.3)","(41.85, 14.1, 54.692)","(37.35, 22.2, 78.892)","(18.3, -3.6, 28.798)","(10.65, -14.55, 41.866)","(0.9, -6.45, 24.442)","(-3.75, -8.55, 40.656)","(9.0, -11.1, 27.346)","(1.95, -20.25, 33.154)"
29,0.2900000000000001,"(70.8, 27.75, 36.784)","(40.95, 15.45, 56.386)","(39.15, 24.45, 81.554)","(15.9, -4.2, 28.072)","(8.55, -15.9, 41.624)","(0.45, -6.9, 22.99)","(-3.9, -11.55, 41.624)","(8.25, -11.85, 28.556)","(1.8, -21.0, 36.784)"
