,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
13,0.12999999999999998,"(69.6, 30.0, 36.542)","(21.75, -3.75, 19.36)","(20.7, 3.15, 55.418)","(16.95, -6.15, 28.072)","(10.35, -15.0, 43.318)","(1.2, -7.2, 23.958)","(-3.75, -6.9, 41.624)","(8.25, -8.7, 27.588)","(1.95, -18.9, 35.332)"
14,0.13999999999999999,"(69.75, 28.5, 35.332)","(20.85, -4.35, 20.328)","(20.7, 3.3, 53.724)","(17.55, -4.35, 28.072)","(10.35, -14.4, 42.108)","(2.25, -4.95, 26.62)","(-4.35, -7.8, 41.866)","(6.9, -8.7, 30.25)","(2.55, -20.7, 32.912)"
15,0.15,"(69.6, 27.9, 36.784)","(21.3, -4.95, 20.086)","(21.0, 3.0, 56.87)","(15.45, -6.15, 28.314)","(10.05, -12.6, 42.592)","(0.15, -6.0, 24.2)","(-4.35, -8.55, 41.382)","(8.55, -9.3, 29.04)","(0.75, -20.7, 34.364)"
16,0.16,"(68.85, 28.2, 37.268)","(20.7, -4.5, 20.086)","(19.8, 4.95, 54.934)","(16.65, -2.4, 30.976)","(9.75, -15.75, 43.56)","(1.8, -6.3, 27.83)","(-3.6, -8.55, 40.656)","(8.25, -10.8, 27.104)","(1.95, -20.7, 35.332)"
17,0.17,"(69.75, 27.6, 36.3)","(20.55, -3.75, 20.328)","(21.6, 4.2, 52.03)","(18.3, -5.55, 27.346)","(11.4, -13.8, 40.656)","(2.55, -7.2, 27.346)","(-2.25, -10.05, 39.93)","(8.7, -10.5, 27.83)","(1.95, -20.7, 33.154)"
18,0.18000000000000002,"(69.6, 29.4, 36.3)","(21.6, -3.75, 20.086)","(22.35, 5.1, 53.24)","(16.95, -5.25, 25.652)","(9.15, -15.9, 41.624)","(-1.35, -5.85, 25.41)","(-3.9, -9.0, 38.962)","(8.4, -10.05, 28.798)","(2.25, -18.75, 33.638)"
19,0.19000000000000003,"(69.3, 28.35, 34.606)","(21.15, -4.35, 19.36)","(20.55, 4.2, 54.45)","(18.15, -4.35, 26.862)","(9.9, -15.0, 41.866)","(0.3, -7.35, 27.83)","(-4.5, -9.3, 40.898)","(8.25, -10.65, 28.314)","(1.5, -21.0, 34.606)"
20,0.20000000000000004,"(68.55, 28.35, 36.3)","(20.55, -3.15, 20.086)","(21.0, 4.05, 56.144)","(16.5, -4.65, 27.104)","(10.35, -15.3, 42.35)","(0.15, -6.3, 24.684)","(-4.05, -8.4, 43.318)","(9.0, -8.4, 29.524)","(1.65, -20.7, 33.638)"
21,0.21000000000000005,"(70.2, 28.5, 35.574)","(21.15, -4.05, 19.844)","(22.35, 4.95, 53.724)","(16.95, -4.5, 28.072)","(9.0, -14.25, 40.172)","(1.5, -4.65, 23.958)","(-3.3, -8.85, 41.382)","(7.95, -10.35, 29.04)","(1.35, -20.1, 33.396)"
22,0.22000000000000006,"(69.75, 27.6, 36.058)","(20.4, -3.3, 19.118)","(21.45, 4.8, 54.692)","(18.0, -4.2, 26.136)","(10.35, -14.4, 40.414)","(2.55, -7.05, 26.378)","(-3.6, -8.1, 41.382)","(8.4, -10.5, 27.588)","(0.45, -21.0, 34.848)"
23,0.23000000000000007,"(69.3, 28.05, 36.3)","(20.7, -4.35, 19.602)","(20.4, 3.45, 55.66)","(15.75, -5.85, 28.072)","(10.65, -15.9, 41.866)","(1.5, -6.6, 26.62)","(-3.15, -7.95, 42.35)","(9.3, -11.4, 28.072)","(1.5, -20.7, 31.702)"
24,0.24000000000000007,"(69.75, 27.9, 36.542)","(21.75, -4.5, 19.844)","(20.25, 1.95, 54.934)","(16.35, -4.5, 27.588)","(11.1, -14.4, 41.14)","(1.2, -6.3, 26.378)","(-3.3, -10.35, 42.592)","(9.0, -9.15, 28.798)","(1.35, -20.55, 33.88)"
25,0.25000000000000006,"(68.55, 28.35, 36.784)","(21.9, -3.75, 18.876)","(19.8, 3.15, 56.144)","(17.55, -5.1, 28.798)","(9.75, -15.75, 41.14)","(1.65, -6.75, 26.378)","(-4.8, -9.45, 41.624)","(9.15, -10.05, 28.556)","(1.35, -20.7, 33.154)"
26,0.26000000000000006,"(69.9, 27.75, 36.058)","(21.6, -2.55, 19.36)","(19.95, 4.2, 54.934)","(16.95, -5.85, 24.2)","(10.2, -15.0, 42.834)","(1.5, -9.45, 25.168)","(-3.9, -9.3, 42.108)","(6.75, -10.8, 28.556)","(1.35, -20.25, 34.606)"
27,0.2700000000000001,"(70.2, 29.1, 36.058)","(21.3, -3.75, 19.844)","(22.65, 4.8, 54.934)","(17.25, -4.65, 28.798)","(9.75, -15.0, 43.318)","(0.3, -5.85, 23.958)","(-3.45, -9.15, 40.656)","(7.8, -11.7, 27.588)","(1.95, -20.4, 32.428)"
28,0.2800000000000001,"(68.7, 28.5, 35.816)","(20.7, -4.2, 19.602)","(18.75, 3.45, 55.902)","(16.05, -4.5, 28.556)","(11.1, -14.25, 43.076)","(2.1, -5.1, 26.136)","(-3.15, -9.15, 41.624)","(9.9, -11.4, 26.136)","(1.35, -19.2, 32.912)"
29,0.2900000000000001,"(68.7, 27.6, 35.332)","(22.2, -4.05, 19.602)","(20.25, 2.4, 56.386)","(17.55, -4.5, 23.474)","(10.65, -16.2, 40.898)","(1.5, -6.6, 25.168)","(-4.65, -9.75, 41.14)","(8.55, -10.65, 28.314)","(2.7, -19.95, 33.638)"
30,0.3000000000000001,"(69.75, 29.1, 37.026)","(20.55, -4.8, 20.086)","(19.8, 2.85, 55.902)","(15.3, -4.35, 23.716)","(10.2, -15.75, 43.56)","(1.95, -7.35, 27.104)","(-3.3, -8.55, 41.624)","(8.85, -9.6, 30.25)","(1.95, -19.5, 33.638)"
31,0.3100000000000001,"(70.95, 27.6, 36.542)","(21.6, -2.85, 18.634)","(20.4, 5.85, 55.902)","(17.1, -5.25, 28.314)","(11.4, -15.9, 41.382)","(-0.3, -7.35, 23.474)","(-4.05, -9.3, 41.624)","(9.45, -10.35, 28.798)","(0.3, -21.15, 32.428)"
32,0.3200000000000001,"(67.8, 28.95, 35.574)","(21.75, -4.5, 19.602)","(20.55, 2.85, 54.45)","(16.2, -5.1, 26.62)","(10.8, -14.25, 42.834)","(1.8, -6.0, 23.716)","(-2.85, -8.1, 40.172)","(7.65, -10.65, 26.136)","(1.35, -20.25, 32.186)"
33,0.3300000000000001,"(69.3, 28.8, 36.3)","(21.75, -3.45, 20.57)","(19.8, 4.05, 55.418)","(15.6, -3.3, 29.04)","(10.05, -14.85, 40.656)","(1.05, -6.75, 25.894)","(-2.85, -9.9, 41.624)","(8.85, -9.15, 28.072)","(0.6, -21.0, 32.428)"
34,0.34000000000000014,"(70.35, 26.55, 36.542)","(20.1, -4.05, 19.36)","(19.8, 5.7, 54.208)","(15.45, -3.75, 27.588)","(9.6, -15.9, 44.286)","(2.55, -7.2, 25.41)","(-2.55, -9.15, 40.172)","(9.45, -10.2, 29.04)","(1.2, -19.95, 33.396)"
35,0.35000000000000014,"(68.4, 27.45, 37.268)","(21.9, -4.5, 20.086)","(21.0, 3.0, 54.208)","(17.1, -4.8, 26.136)","(9.3, -14.85, 42.592)","(0.75, -5.4, 24.442)","(-2.85, -8.55, 41.624)","(8.55, -9.6, 26.378)","(1.5, -21.15, 32.186)"
36,0.36000000000000015,"(70.05, 28.8, 36.784)","(21.9, -4.2, 18.876)","(19.65, 5.25, 57.354)","(15.15, -7.5, 30.976)","(10.5, -15.6, 42.592)","(-0.15, -6.15, 27.83)","(-3.3, -9.15, 40.172)","(7.05, -10.35, 28.314)","(1.95, -19.95, 33.396)"
37,0.37000000000000016,"(69.6, 28.05, 36.542)","(21.3, -4.05, 20.086)","(20.55, 5.55, 55.176)","(18.6, -3.6, 27.104)","(10.35, -16.5, 43.318)","(1.95, -6.9, 23.474)","(-5.4, -8.7, 40.414)","(8.55, -8.7, 29.282)","(2.7, -19.35, 34.122)"
38,0.38000000000000017,"(69.3, 28.05, 35.09)","(20.4, -4.35, 20.328)","(21.0, 4.8, 53.724)","(18.75, -6.0, 29.282)","(9.45, -15.3, 41.382)","(0.75, -6.9, 26.378)","(-2.85, -8.25, 42.592)","(8.4, -10.2, 28.314)","(0.45, -19.2, 33.396)"
39,0.3900000000000002,"(70.5, 27.75, 36.058)","(21.15, -3.75, 19.36)","(21.15, 4.5, 53.966)","(18.15, -4.95, 25.41)","(11.55, -15.15, 41.382)","(1.05, -6.3, 23.958)","(-3.75, -9.0, 39.688)","(8.1, -10.2, 26.136)","(2.85, -19.95, 34.606)"
40,0.4000000000000002,"(67.95, 28.05, 36.3)","(21.0, -4.35, 19.118)","(20.85, 2.85, 55.418)","(17.4, -3.3, 26.862)","(10.95, -15.0, 40.898)","(1.5, -6.15, 25.652)","(-4.05, -7.2, 39.688)","(8.4, -10.95, 28.798)","(1.8, -20.55, 30.492)"
41,0.4100000000000002,"(70.2, 29.55, 35.816)","(22.65, -4.2, 19.36)","(20.4, 3.15, 57.596)","(15.75, -5.4, 26.62)","(10.65, -14.7, 41.624)","(1.35, -6.15, 25.894)","(-4.2, -9.15, 43.076)","(7.5, -9.75, 29.04)","(0.0, -20.55, 33.638)"
42,0.4200000000000002,"(70.2, 28.05, 36.3)","(21.3, -3.3, 19.602)","(21.15, 4.2, 55.66)","(17.4, -4.05, 27.83)","(10.65, -16.35, 39.688)","(1.8, -6.6, 26.136)","(-3.3, -7.5, 40.656)","(8.85, -10.95, 28.072)","(1.2, -21.6, 31.218)"
43,0.4300000000000002,"(70.2, 28.35, 36.058)","(22.5, -3.15, 19.602)","(19.95, 4.65, 53.482)","(15.45, -6.6, 28.072)","(10.05, -15.45, 41.866)","(1.05, -6.15, 25.894)","(-3.6, -10.35, 41.624)","(6.6, -10.35, 27.83)","(2.4, -21.9, 32.186)"
44,0.4400000000000002,"(68.4, 29.1, 37.026)","(22.2, -4.2, 20.086)","(20.25, 2.7, 54.45)","(17.85, -3.75, 25.652)","(10.65, -15.15, 41.624)","(1.05, -7.2, 25.652)","(-2.4, -8.55, 41.866)","(7.8, -10.8, 27.83)","(0.3, -21.9, 33.638)"
45,0.45000000000000023,"(69.0, 28.95, 36.542)","(21.15, -4.05, 20.086)","(20.4, 4.65, 53.724)","(17.85, -5.7, 29.524)","(9.6, -14.55, 39.688)","(1.65, -7.65, 28.798)","(-4.35, -8.85, 42.834)","(7.8, -10.2, 26.862)","(0.9, -19.5, 32.67)"
46,0.46000000000000024,"(71.25, 28.95, 37.026)","(21.45, -3.0, 19.602)","(19.5, 3.45, 54.208)","(15.9, -2.7, 28.798)","(9.45, -18.6, 41.382)","(3.0, -8.4, 25.41)","(-3.45, -9.75, 40.414)","(7.65, -9.75, 28.072)","(1.8, -19.65, 31.944)"
47,0.47000000000000025,"(70.05, 28.95, 35.816)","(21.0, -2.7, 20.086)","(20.55, 4.65, 51.062)","(18.6, -3.45, 26.862)","(9.6, -14.85, 40.898)","(-0.3, -6.45, 23.232)","(-3.3, -9.3, 42.35)","(9.0, -10.5, 27.104)","(1.8, -20.1, 35.574)"
48,0.48000000000000026,"(69.15, 29.25, 36.3)","(20.7, -4.5, 19.602)","(20.1, 4.95, 55.418)","(17.1, -4.35, 30.492)","(10.65, -15.9, 39.688)","(1.8, -6.75, 26.62)","(-3.45, -9.6, 42.35)","(7.95, -10.2, 27.588)","(2.55, -19.2, 33.88)"
49,0.49000000000000027,"(69.6, 29.1, 36.3)","(21.0, -5.4, 20.57)","(19.65, 4.95, 54.45)","(16.8, -3.15, 29.04)","(9.45, -15.75, 41.624)","(1.65, -6.15, 25.894)","(-3.15, -8.7, 40.414)","(7.8, -10.5, 28.072)","(1.65, -20.4, 33.88)"
50,0.5000000000000002,"(70.65, 27.75, 36.784)","(20.7, -3.3, 19.602)","(20.25, 3.15, 53.482)","(18.0, -4.65, 29.766)","(10.65, -15.45, 43.56)","(-1.05, -6.6, 26.62)","(-3.6, -9.15, 41.382)","(7.35, -10.8, 28.314)","(1.65, -19.95, 33.638)"
51,0.5100000000000002,"(69.3, 27.9, 35.332)","(22.05, -3.9, 20.328)","(21.6, 4.05, 53.24)","(18.0, -4.35, 28.556)","(10.65, -17.25, 41.382)","(0.6, -6.75, 25.894)","(-5.1, -10.05, 41.14)","(9.15, -10.2, 29.282)","(1.2, -19.35, 31.702)"
52,0.5200000000000002,"(68.7, 28.05, 35.332)","(21.15, -4.35, 19.602)","(21.75, 4.5, 54.208)","(17.1, -6.75, 25.652)","(11.25, -17.7, 43.076)","(0.75, -8.85, 28.072)","(-4.05, -9.45, 41.866)","(7.5, -10.5, 28.556)","(2.1, -19.95, 33.154)"
53,0.5300000000000002,"(70.05, 28.65, 36.3)","(20.55, -4.35, 19.602)","(20.25, 3.9, 54.692)","(17.1, -2.1, 27.104)","(10.65, -15.45, 43.076)","(-0.45, -7.05, 27.83)","(-4.65, -9.15, 39.446)","(8.7, -9.9, 28.556)","(1.8, -19.8, 33.396)"
54,0.5400000000000003,"(69.45, 27.9, 35.574)","(21.9, -3.75, 19.118)","(19.95, 3.45, 54.208)","(18.3, -5.85, 30.25)","(10.65, -16.5, 41.382)","(1.05, -6.6, 27.346)","(-3.6, -8.7, 41.624)","(9.0, -10.5, 27.346)","(0.6, -19.65, 32.912)"
55,0.5500000000000003,"(69.6, 27.75, 36.3)","(21.15, -3.75, 20.086)","(20.1, 2.55, 54.934)","(18.3, -6.3, 27.588)","(10.05, -16.5, 41.624)","(0.0, -5.4, 23.958)","(-3.6, -8.1, 38.962)","(7.65, -10.05, 30.25)","(1.95, -20.4, 33.638)"
56,0.5600000000000003,"(69.0, 27.15, 36.058)","(20.7, -3.9, 19.36)","(21.0, 4.35, 53.482)","(18.0, -5.1, 25.168)","(8.55, -14.4, 43.318)","(0.15, -7.65, 25.652)","(-4.35, -10.35, 42.108)","(7.65, -11.55, 28.556)","(1.2, -19.8, 31.944)"
57,0.5700000000000003,"(69.3, 27.9, 36.058)","(20.7, -3.6, 20.328)","(21.3, 4.05, 57.596)","(18.15, -5.7, 27.588)","(11.55, -16.65, 42.834)","(0.15, -7.95, 24.442)","(-4.35, -10.05, 40.172)","(8.7, -9.75, 30.008)","(2.7, -21.15, 32.186)"
58,0.5800000000000003,"(69.15, 29.1, 34.848)","(21.45, -3.0, 20.812)","(20.4, 3.3, 54.208)","(16.05, -3.45, 30.734)","(10.65, -18.0, 41.866)","(1.8, -7.35, 24.684)","(-1.95, -8.7, 42.592)","(8.85, -9.6, 28.072)","(1.8, -20.1, 33.154)"
59,0.5900000000000003,"(70.05, 27.9, 36.784)","(21.75, -4.8, 19.602)","(20.4, 4.2, 55.66)","(15.0, -4.8, 27.83)","(10.65, -16.5, 41.382)","(1.2, -6.0, 26.62)","(-4.35, -7.65, 40.656)","(8.25, -9.6, 29.282)","(1.35, -19.65, 33.638)"
60,0.6000000000000003,"(69.75, 28.65, 35.332)","(21.9, -4.35, 20.328)","(20.25, 3.6, 53.24)","(14.85, -2.7, 26.62)","(9.9, -16.8, 41.624)","(0.0, -6.6, 25.894)","(-3.3, -7.8, 43.076)","(9.0, -9.6, 26.378)","(1.05, -19.8, 34.122)"
61,0.6100000000000003,"(69.6, 28.65, 35.332)","(21.0, -4.5, 20.086)","(22.65, 4.2, 55.418)","(18.0, -5.1, 26.62)","(7.95, -15.15, 42.592)","(1.2, -6.0, 25.894)","(-2.85, -10.65, 41.14)","(8.1, -9.3, 27.588)","(1.2, -20.25, 34.606)"
62,0.6200000000000003,"(68.85, 27.9, 37.51)","(21.6, -3.9, 19.844)","(21.0, 3.45, 52.03)","(15.3, -4.5, 24.926)","(10.8, -14.4, 40.656)","(0.75, -5.4, 26.136)","(-3.15, -8.7, 42.35)","(9.0, -10.8, 27.588)","(0.0, -20.85, 33.396)"
63,0.6300000000000003,"(68.7, 29.4, 36.542)","(21.15, -3.45, 20.086)","(20.7, 3.75, 54.45)","(17.1, -3.15, 28.798)","(10.5, -14.4, 41.866)","(1.8, -6.15, 22.264)","(-4.8, -9.0, 41.14)","(8.7, -9.75, 29.04)","(2.25, -20.7, 33.638)"
64,0.6400000000000003,"(70.8, 27.9, 36.3)","(21.75, -4.5, 19.118)","(19.05, 2.1, 53.724)","(15.45, -3.0, 25.41)","(9.75, -15.6, 41.866)","(1.35, -5.7, 24.684)","(-3.9, -9.6, 39.204)","(9.0, -11.1, 26.378)","(2.4, -21.9, 34.606)"
65,0.6500000000000004,"(69.15, 29.1, 36.542)","(22.05, -5.7, 19.36)","(20.4, 3.6, 54.45)","(17.1, -4.8, 25.894)","(9.6, -15.3, 42.834)","(1.05, -7.2, 25.168)","(-4.35, -9.6, 41.624)","(9.0, -10.05, 29.766)","(0.75, -19.8, 32.912)"
66,0.6600000000000004,"(70.8, 28.05, 36.3)","(21.0, -4.65, 18.392)","(19.5, 3.9, 54.692)","(15.3, -5.25, 28.314)","(9.45, -15.75, 43.56)","(2.25, -5.1, 23.958)","(-4.5, -10.5, 38.962)","(7.8, -10.2, 27.588)","(1.2, -19.05, 34.364)"
67,0.6700000000000004,"(69.6, 27.9, 36.3)","(21.75, -4.65, 19.36)","(18.75, 3.6, 55.418)","(18.9, -4.95, 28.798)","(10.35, -14.55, 41.14)","(1.8, -6.3, 26.378)","(-3.0, -8.1, 40.172)","(6.75, -9.15, 29.766)","(1.2, -19.95, 32.186)"
68,0.6800000000000004,"(68.4, 28.95, 36.542)","(20.1, -4.05, 20.086)","(20.1, 3.6, 53.724)","(16.65, -5.1, 26.862)","(9.45, -14.25, 40.656)","(3.45, -6.3, 25.894)","(-3.9, -9.3, 38.236)","(8.85, -9.0, 30.25)","(2.4, -20.25, 36.542)"
69,0.6900000000000004,"(69.75, 28.5, 36.058)","(21.45, -3.45, 19.118)","(19.5, 1.65, 52.272)","(16.8, -3.3, 29.282)","(11.7, -14.7, 40.172)","(0.9, -7.95, 28.072)","(-2.55, -9.9, 39.93)","(7.35, -10.35, 28.072)","(2.25, -20.25, 32.428)"
70,0.7000000000000004,"(69.6, 28.2, 36.3)","(21.0, -4.5, 19.602)","(21.6, 4.05, 55.66)","(15.9, -2.55, 28.556)","(9.6, -16.35, 39.688)","(1.2, -7.05, 26.136)","(-3.3, -7.65, 39.446)","(7.95, -10.65, 26.862)","(2.25, -20.4, 33.396)"
71,0.7100000000000004,"(69.0, 28.05, 36.3)","(21.3, -4.8, 20.812)","(19.05, 1.95, 57.354)","(15.9, -4.2, 24.684)","(11.55, -16.05, 44.044)","(0.9, -6.45, 23.958)","(-3.3, -9.45, 39.688)","(8.25, -10.2, 27.83)","(1.65, -20.1, 33.154)"
72,0.7200000000000004,"(70.2, 28.35, 36.058)","(21.45, -4.05, 19.36)","(19.8, 4.05, 53.966)","(17.1, -3.3, 24.442)","(11.25, -15.3, 39.688)","(-1.2, -6.9, 24.684)","(-3.0, -9.6, 38.72)","(7.8, -10.65, 28.556)","(1.95, -20.25, 35.09)"
73,0.7300000000000004,"(68.85, 27.3, 36.3)","(21.45, -4.8, 20.086)","(22.8, 4.5, 54.692)","(15.9, -4.35, 28.072)","(10.35, -15.0, 41.382)","(-0.75, -6.6, 24.926)","(-4.95, -9.6, 41.624)","(8.25, -10.8, 28.314)","(1.05, -20.25, 34.848)"
74,0.7400000000000004,"(69.15, 26.7, 36.058)","(21.45, -3.0, 20.086)","(20.85, 2.4, 53.24)","(16.8, -6.3, 27.104)","(9.9, -15.6, 41.624)","(1.35, -7.2, 25.894)","(-4.65, -8.7, 41.866)","(7.95, -9.9, 29.524)","(3.15, -19.35, 34.364)"
75,0.7500000000000004,"(70.05, 28.5, 36.3)","(21.75, -4.05, 19.602)","(21.45, 4.05, 53.24)","(16.35, -5.25, 27.104)","(11.25, -16.2, 40.898)","(0.9, -5.7, 27.83)","(-3.3, -9.75, 41.624)","(8.25, -9.6, 26.62)","(2.1, -21.0, 34.364)"
76,0.7600000000000005,"(70.65, 27.9, 36.058)","(21.9, -3.6, 19.844)","(19.8, 4.35, 55.176)","(15.6, -5.1, 29.282)","(9.9, -16.2, 40.656)","(-0.3, -6.0, 24.926)","(-4.35, -9.6, 41.624)","(7.65, -9.45, 27.346)","(1.5, -20.55, 31.944)"
77,0.7700000000000005,"(70.05, 28.8, 35.816)","(20.25, -4.05, 19.36)","(20.1, 3.75, 55.902)","(17.4, -3.0, 29.04)","(11.1, -15.9, 42.108)","(3.3, -7.2, 24.926)","(-3.9, -9.0, 42.108)","(8.7, -8.1, 29.524)","(1.05, -19.65, 34.364)"
78,0.7800000000000005,"(69.45, 28.2, 36.3)","(21.3, -4.8, 19.602)","(22.2, 4.05, 52.998)","(17.25, -5.1, 25.652)","(10.05, -15.9, 44.286)","(0.45, -9.3, 24.442)","(-3.3, -8.4, 41.866)","(8.4, -10.35, 28.798)","(1.2, -20.7, 33.88)"
79,0.7900000000000005,"(69.75, 28.65, 36.542)","(20.85, -4.35, 19.36)","(20.4, 2.7, 54.45)","(17.85, -4.35, 28.072)","(10.35, -14.55, 42.108)","(0.9, -5.55, 27.588)","(-4.95, -8.55, 39.93)","(9.3, -8.85, 29.524)","(1.05, -19.65, 31.46)"
80,0.8000000000000005,"(68.1, 27.9, 37.51)","(21.6, -5.1, 18.634)","(22.2, 3.3, 54.45)","(14.85, -2.85, 29.282)","(10.5, -14.25, 40.656)","(0.45, -6.75, 24.442)","(-3.3, -9.75, 43.318)","(7.05, -9.9, 29.524)","(0.6, -20.55, 33.396)"
81,0.8100000000000005,"(69.0, 28.05, 36.784)","(20.25, -4.2, 19.844)","(19.5, 5.25, 52.514)","(16.5, -5.4, 26.62)","(9.9, -16.5, 42.108)","(1.35, -7.5, 24.684)","(-3.45, -7.8, 42.35)","(6.9, -10.65, 28.314)","(1.2, -21.3, 33.154)"
82,0.8200000000000005,"(70.05, 28.35, 36.058)","(22.05, -4.8, 19.844)","(19.8, 3.6, 52.756)","(14.25, -4.05, 26.62)","(9.75, -16.05, 43.076)","(1.8, -6.75, 28.072)","(-5.4, -10.05, 41.624)","(7.95, -9.3, 28.556)","(1.5, -19.35, 31.218)"
83,0.8300000000000005,"(71.4, 27.6, 37.026)","(21.0, -3.75, 20.086)","(18.9, 4.5, 53.966)","(18.15, -3.45, 27.104)","(10.35, -16.35, 45.012)","(1.5, -6.9, 25.652)","(-3.9, -8.7, 40.656)","(8.85, -10.5, 28.072)","(4.35, -22.05, 31.46)"
84,0.8400000000000005,"(69.15, 29.1, 36.058)","(21.9, -3.6, 19.844)","(20.1, 4.35, 52.272)","(16.65, -4.8, 28.314)","(10.2, -15.6, 41.14)","(0.75, -7.05, 25.168)","(-3.3, -9.0, 39.204)","(8.85, -10.05, 29.524)","(-0.15, -19.65, 32.428)"
85,0.8500000000000005,"(70.05, 28.8, 36.3)","(21.3, -4.2, 19.118)","(20.1, 2.55, 53.966)","(19.65, -5.55, 26.136)","(9.45, -14.25, 41.866)","(3.45, -7.35, 24.2)","(-3.9, -9.3, 41.382)","(8.55, -10.8, 28.314)","(1.65, -19.05, 34.848)"
86,0.8600000000000005,"(69.0, 28.05, 36.542)","(20.85, -4.65, 20.086)","(19.65, 4.2, 53.482)","(17.7, -3.75, 26.862)","(9.3, -14.85, 42.108)","(2.25, -7.05, 25.652)","(-4.35, -9.45, 39.446)","(8.55, -8.55, 27.83)","(2.85, -21.45, 30.976)"
