,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
0,0.0,"(48.6, -4.05, 26.378)","(15.75, -38.1, 35.09)","(1.05, -15.15, 27.104)","(16.8, -3.6, 27.104)","(10.35, -13.8, 43.318)","(-2.55, -7.05, 26.378)","(-5.4, -9.3, 38.72)","(8.1, -10.2, 27.346)","(1.8, -21.0, 34.122)"
1,0.01,"(48.15, -3.75, 28.072)","(14.55, -37.95, 36.3)","(1.5, -15.0, 29.04)","(17.55, -5.1, 26.862)","(8.7, -15.3, 43.802)","(0.9, -4.95, 26.136)","(-4.65, -9.9, 42.108)","(7.95, -10.2, 28.314)","(1.05, -20.55, 35.332)"
2,0.02,"(46.95, -3.6, 27.83)","(15.0, -39.0, 35.09)","(2.25, -14.7, 25.41)","(16.8, -3.0, 29.04)","(10.8, -15.0, 42.35)","(-0.75, -5.4, 26.862)","(-3.9, -9.6, 41.866)","(7.8, -11.55, 28.314)","(1.35, -19.2, 31.702)"
3,0.03,"(48.0, -3.6, 28.556)","(14.7, -38.25, 36.3)","(1.5, -13.65, 30.008)","(16.95, -4.05, 30.734)","(9.75, -14.25, 42.592)","(2.55, -5.4, 24.926)","(-3.3, -9.3, 41.624)","(7.8, -9.9, 27.346)","(2.1, -20.25, 33.638)"
4,0.04,"(47.25, -3.6, 28.314)","(15.6, -38.85, 33.154)","(1.05, -14.4, 28.556)","(16.5, -4.5, 29.04)","(9.75, -13.2, 42.592)","(-1.35, -4.05, 23.958)","(-5.1, -10.95, 43.56)","(7.65, -10.05, 28.072)","(1.95, -18.75, 31.218)"
5,0.05,"(47.25, -4.35, 30.008)","(14.7, -39.9, 33.396)","(1.35, -14.85, 28.798)","(15.9, -3.0, 26.862)","(9.75, -13.5, 43.802)","(-0.75, -5.7, 25.894)","(-5.4, -9.75, 41.866)","(7.5, -11.25, 26.136)","(1.35, -20.55, 32.186)"
6,0.060000000000000005,"(47.7, -4.2, 27.588)","(14.1, -38.4, 35.816)","(1.35, -16.05, 30.734)","(15.9, -4.05, 27.104)","(10.5, -15.3, 42.108)","(-1.35, -4.95, 24.926)","(-4.2, -9.15, 39.93)","(7.65, -11.4, 28.072)","(1.95, -21.0, 36.058)"
7,0.07,"(46.8, -3.9, 28.556)","(13.5, -38.4, 33.396)","(2.4, -15.0, 28.314)","(16.2, -4.8, 27.83)","(10.95, -14.85, 42.108)","(0.0, -5.1, 24.684)","(-5.4, -10.2, 40.656)","(8.7, -9.3, 28.314)","(0.15, -19.35, 33.88)"
8,0.08,"(48.75, -3.45, 27.346)","(15.3, -38.7, 37.51)","(1.8, -16.95, 28.072)","(16.65, -3.9, 27.346)","(10.65, -16.5, 43.076)","(-0.6, -9.0, 28.072)","(-3.75, -12.0, 40.898)","(9.0, -10.65, 29.524)","(1.2, -20.7, 34.122)"
9,0.09,"(47.55, -4.5, 29.282)","(14.4, -38.7, 35.09)","(2.4, -15.15, 29.282)","(16.65, -4.35, 27.588)","(9.15, -15.15, 44.528)","(0.3, -7.35, 24.442)","(-4.95, -10.35, 39.688)","(7.95, -10.8, 28.798)","(2.4, -20.1, 33.154)"
