,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
0,0.0,"(70.65, 30.15, 76.472)","(14.7, -37.8, 32.186)","(41.55, 26.85, 85.91)","(16.2, -4.95, 28.314)","(8.7, -16.2, 40.898)","(1.65, -6.0, 27.346)","(-4.95, -9.75, 40.414)","(9.45, -11.4, 28.314)","(1.35, -21.15, 33.154)"
1,0.01,"(70.5, 28.8, 75.504)","(14.4, -41.4, 29.524)","(42.45, 22.8, 83.974)","(17.85, -5.1, 28.798)","(9.75, -17.25, 41.866)","(0.0, -7.35, 26.378)","(-4.2, -8.7, 41.624)","(7.35, -12.6, 29.766)","(1.95, -20.85, 33.396)"
2,0.02,"(70.2, 29.4, 76.23)","(17.4, -37.35, 33.154)","(43.35, 28.35, 82.038)","(18.0, -6.45, 26.862)","(8.4, -15.75, 40.414)","(1.8, -8.25, 26.136)","(-2.55, -9.6, 42.592)","(6.75, -11.1, 31.702)","(0.75, -21.45, 35.574)"
3,0.03,"(70.8, 30.3, 77.198)","(15.3, -39.15, 32.67)","(43.05, 26.7, 86.394)","(18.3, -5.25, 27.104)","(9.6, -16.2, 44.286)","(-1.05, -6.3, 27.588)","(-3.9, -7.35, 40.172)","(9.3, -13.05, 29.04)","(2.85, -22.2, 35.09)"
4,0.04,"(70.8, 30.15, 75.262)","(15.6, -37.8, 34.122)","(46.65, 23.85, 83.974)","(18.0, -6.9, 28.072)","(8.1, -16.5, 44.044)","(0.3, -7.95, 27.346)","(-3.9, -8.7, 42.108)","(8.85, -10.35, 29.524)","(1.8, -21.75, 34.122)"
5,0.05,"(69.9, 28.95, 75.746)","(13.2, -38.1, 31.218)","(40.2, 27.45, 83.248)","(18.15, -7.5, 26.862)","(12.15, -16.5, 42.834)","(-0.75, -6.15, 26.862)","(-3.0, -8.4, 41.382)","(8.7, -11.7, 28.072)","(1.2, -21.45, 32.67)"
6,0.060000000000000005,"(70.2, 30.6, 74.536)","(15.6, -38.1, 33.638)","(40.35, 27.6, 83.248)","(17.25, -6.0, 28.072)","(9.6, -17.7, 42.834)","(0.0, -6.15, 27.104)","(-4.5, -9.0, 42.35)","(7.05, -11.4, 30.008)","(2.55, -20.25, 35.816)"
7,0.07,"(70.35, 29.7, 76.714)","(14.4, -42.0, 33.88)","(42.6, 25.05, 87.604)","(17.55, -6.0, 27.83)","(10.2, -17.25, 43.56)","(1.5, -7.35, 27.104)","(-1.2, -9.75, 42.592)","(7.8, -11.55, 30.008)","(2.1, -20.25, 33.88)"
8,0.08,"(70.5, 30.0, 75.746)","(14.55, -37.5, 34.848)","(40.8, 26.25, 81.312)","(17.4, -5.4, 29.524)","(9.75, -16.95, 42.834)","(1.95, -4.8, 24.684)","(-4.8, -7.5, 41.866)","(9.3, -11.4, 27.83)","(2.7, -20.55, 34.606)"
9,0.09,"(70.5, 30.15, 76.714)","(14.4, -38.55, 34.848)","(41.55, 24.3, 86.152)","(18.15, -6.0, 29.04)","(8.85, -16.05, 42.35)","(1.95, -6.3, 25.894)","(-4.05, -8.7, 41.624)","(8.7, -11.4, 26.136)","(2.4, -20.85, 35.574)"
10,0.09999999999999999,"(69.75, 29.25, 77.924)","(15.15, -37.5, 31.46)","(42.6, 23.85, 84.7)","(16.8, -5.85, 27.346)","(9.45, -17.1, 44.044)","(0.45, -5.4, 26.378)","(-3.15, -9.0, 42.834)","(8.4, -10.35, 28.556)","(2.55, -20.1, 33.638)"
11,0.10999999999999999,"(70.65, 30.75, 75.504)","(17.1, -38.55, 36.3)","(40.8, 23.85, 83.248)","(18.3, -5.1, 27.104)","(8.7, -17.25, 43.56)","(2.55, -5.4, 26.62)","(-3.9, -7.35, 42.834)","(7.65, -10.65, 30.492)","(2.7, -20.85, 33.88)"
12,0.11999999999999998,"(71.85, 29.7, 75.746)","(14.55, -39.3, 32.912)","(41.25, 28.8, 84.458)","(17.85, -6.6, 29.04)","(9.75, -15.45, 42.108)","(0.15, -6.3, 25.894)","(-3.0, -8.1, 39.446)","(9.75, -11.55, 28.556)","(3.0, -20.55, 33.638)"
13,0.12999999999999998,"(71.25, 31.05, 75.746)","(12.6, -39.3, 30.734)","(44.1, 24.15, 87.12)","(17.25, -4.8, 31.218)","(9.15, -18.3, 43.56)","(1.8, -6.6, 25.894)","(-4.05, -7.5, 42.592)","(8.7, -11.55, 30.008)","(1.5, -20.85, 34.122)"
14,0.13999999999999999,"(70.95, 29.55, 75.746)","(16.8, -40.2, 33.88)","(41.55, 25.65, 81.07)","(18.0, -6.0, 28.556)","(10.35, -16.5, 43.076)","(0.3, -6.45, 25.168)","(-3.6, -8.4, 41.624)","(8.7, -12.15, 29.04)","(2.4, -21.15, 34.364)"
15,0.15,"(70.5, 30.0, 77.198)","(13.8, -40.2, 37.026)","(41.85, 23.7, 86.394)","(18.45, -5.25, 26.378)","(9.3, -17.4, 41.624)","(1.05, -6.15, 29.524)","(-4.05, -8.55, 42.834)","(7.8, -11.1, 30.734)","(2.25, -21.0, 32.912)"
16,0.16,"(71.1, 29.25, 75.504)","(16.05, -38.25, 33.154)","(42.3, 25.05, 85.91)","(18.3, -5.4, 28.072)","(10.65, -16.8, 40.898)","(0.9, -6.9, 27.83)","(-3.0, -9.45, 40.656)","(7.2, -12.0, 29.04)","(2.7, -21.6, 32.912)"
