,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
0,0.0,"(56.25, 9.6, 46.706)","(17.1, -41.55, 32.912)","(8.25, -13.5, 31.702)","(16.5, -6.15, 28.072)","(10.2, -16.5, 40.898)","(2.1, -4.8, 27.346)","(-2.7, -9.15, 42.834)","(6.9, -9.9, 29.282)","(1.8, -20.4, 35.09)"
1,0.01,"(56.4, 10.8, 48.884)","(15.0, -37.8, 32.186)","(3.3, -18.9, 26.136)","(17.4, -5.4, 30.008)","(10.2, -14.1, 39.93)","(2.25, -5.7, 26.378)","(-3.15, -9.0, 39.93)","(9.6, -7.8, 26.62)","(2.7, -18.75, 34.848)"
2,0.02,"(58.35, 6.3, 48.642)","(14.7, -40.05, 31.218)","(1.35, -16.35, 35.09)","(17.7, -5.4, 27.83)","(11.1, -15.75, 41.14)","(0.9, -3.0, 27.588)","(-1.65, -7.65, 42.834)","(8.25, -8.85, 29.524)","(2.25, -19.65, 34.848)"
3,0.03,"(57.3, 8.55, 46.222)","(16.65, -38.1, 32.186)","(5.55, -13.2, 29.766)","(16.2, -4.5, 27.588)","(8.4, -15.9, 41.866)","(2.55, -6.3, 26.136)","(-3.45, -9.6, 42.108)","(10.8, -10.05, 29.766)","(2.55, -20.1, 35.332)"
4,0.04,"(59.55, 7.65, 46.706)","(15.3, -40.2, 35.09)","(3.3, -17.25, 33.638)","(17.7, -5.85, 28.556)","(8.85, -14.7, 41.382)","(1.65, -5.55, 24.2)","(-2.25, -8.25, 42.35)","(9.15, -8.7, 31.46)","(2.1, -21.6, 33.396)"
5,0.05,"(59.55, 6.6, 45.496)","(16.35, -40.2, 37.026)","(3.9, -19.2, 29.282)","(14.7, -5.25, 28.798)","(9.75, -14.1, 40.898)","(0.45, -5.1, 27.588)","(-2.55, -7.95, 42.35)","(8.55, -9.6, 30.734)","(1.5, -20.85, 33.154)"
6,0.060000000000000005,"(55.8, 8.1, 45.98)","(18.45, -35.1, 34.122)","(-1.65, -17.1, 27.588)","(17.55, -6.15, 28.314)","(9.75, -14.55, 41.382)","(4.05, -4.35, 26.136)","(-3.45, -9.15, 42.108)","(10.2, -7.2, 29.282)","(1.2, -19.05, 35.09)"
7,0.07,"(57.45, 6.9, 49.368)","(16.2, -41.55, 32.186)","(3.3, -20.25, 25.894)","(15.9, -5.25, 30.976)","(9.6, -13.35, 41.866)","(1.35, -3.9, 28.072)","(-3.45, -7.5, 42.108)","(9.75, -7.95, 29.282)","(1.8, -19.35, 31.944)"
8,0.08,"(57.15, 10.35, 43.076)","(14.55, -40.5, 32.428)","(4.8, -12.75, 24.926)","(16.35, -5.4, 28.314)","(11.4, -16.05, 42.35)","(1.65, -3.75, 25.652)","(-3.0, -7.05, 42.35)","(9.6, -9.3, 29.524)","(1.65, -19.2, 35.816)"
9,0.09,"(58.8, 5.7, 44.77)","(17.4, -37.65, 31.702)","(3.9, -16.65, 25.41)","(17.7, -6.75, 28.798)","(10.8, -15.45, 42.108)","(1.05, -5.55, 26.62)","(-1.05, -9.3, 42.108)","(9.3, -8.85, 29.524)","(3.6, -19.5, 36.784)"
