,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
40,0.4000000000000002,"(-4.5, -5.25, -10.648)","(17.1, -39.3, 35.332)","(41.1, 25.05, 79.376)","(16.35, -5.55, 29.524)","(9.15, -16.8, 42.834)","(1.65, -6.3, 28.556)","(-2.25, -9.75, 42.35)","(8.55, -10.05, 30.25)","(1.2, -19.5, 36.058)"
41,0.4100000000000002,"(-4.8, -4.95, -10.164)","(13.8, -38.85, 34.606)","(40.5, 22.05, 82.038)","(17.1, -5.85, 27.588)","(10.65, -16.2, 41.624)","(1.5, -4.65, 26.378)","(-2.4, -10.05, 43.802)","(8.4, -11.1, 28.314)","(2.7, -20.55, 34.606)"
42,0.4200000000000002,"(-4.8, -4.95, -9.68)","(14.55, -39.75, 34.122)","(39.15, 21.3, 82.28)","(18.15, -6.45, 29.766)","(10.05, -16.35, 42.592)","(1.65, -6.3, 25.652)","(-2.55, -8.4, 42.108)","(9.0, -10.2, 27.83)","(2.1, -21.0, 35.09)"
43,0.4300000000000002,"(-4.65, -4.65, -9.68)","(15.45, -39.45, 37.994)","(42.15, 25.05, 86.152)","(17.1, -5.85, 26.136)","(9.9, -17.85, 42.592)","(0.6, -6.6, 26.378)","(-4.05, -9.6, 42.108)","(8.55, -10.65, 32.428)","(1.05, -22.65, 33.396)"
44,0.4400000000000002,"(-4.2, -4.95, -9.922)","(14.7, -39.0, 35.332)","(39.15, 25.8, 83.732)","(17.1, -6.45, 29.282)","(8.7, -16.05, 41.866)","(0.9, -6.0, 25.894)","(-4.5, -7.8, 42.108)","(10.2, -10.95, 30.25)","(1.65, -21.0, 36.784)"
45,0.45000000000000023,"(-4.35, -4.5, -9.68)","(16.35, -38.25, 36.542)","(39.45, 23.7, 78.892)","(15.9, -6.45, 29.766)","(8.7, -16.95, 43.318)","(-0.6, -5.85, 23.958)","(-2.1, -9.6, 40.172)","(8.55, -10.5, 28.314)","(1.95, -19.8, 36.784)"
46,0.46000000000000024,"(-4.65, -4.65, -9.68)","(14.25, -38.85, 34.364)","(38.1, 24.3, 81.796)","(16.5, -7.05, 30.008)","(10.05, -16.35, 44.528)","(1.2, -6.15, 27.104)","(-3.15, -9.45, 40.172)","(8.25, -8.55, 28.556)","(1.2, -19.8, 32.912)"
47,0.47000000000000025,"(-4.05, -4.95, -10.164)","(14.7, -39.45, 36.3)","(39.6, 25.05, 82.764)","(17.85, -6.3, 28.556)","(10.2, -16.35, 41.624)","(0.75, -6.15, 26.378)","(-3.45, -9.9, 40.898)","(9.15, -8.7, 27.588)","(0.75, -19.05, 35.574)"
48,0.48000000000000026,"(-5.1, -4.8, -9.196)","(16.8, -38.25, 33.154)","(42.75, 23.85, 82.038)","(16.8, -6.0, 28.556)","(8.85, -16.65, 42.834)","(1.65, -7.05, 26.136)","(-4.65, -7.35, 43.56)","(7.2, -10.8, 30.25)","(1.35, -20.1, 34.122)"
49,0.49000000000000027,"(-4.8, -4.95, -9.922)","(15.3, -36.15, 34.606)","(40.65, 22.8, 84.216)","(16.2, -4.8, 29.524)","(11.4, -16.2, 41.382)","(1.95, -6.9, 25.168)","(-3.75, -8.7, 41.624)","(8.25, -10.35, 31.218)","(1.2, -20.4, 34.848)"
50,0.5000000000000002,"(-4.2, -5.1, -9.922)","(16.05, -38.7, 35.332)","(38.55, 25.35, 87.604)","(16.95, -7.8, 28.072)","(10.2, -19.05, 42.834)","(1.65, -7.2, 26.862)","(-4.2, -9.6, 41.14)","(10.5, -10.95, 30.492)","(2.1, -19.8, 32.912)"
51,0.5100000000000002,"(-4.35, -4.95, -10.406)","(14.85, -38.7, 34.122)","(39.75, 23.25, 83.974)","(16.95, -4.8, 27.588)","(10.95, -15.6, 42.108)","(0.45, -9.0, 29.524)","(-3.6, -8.55, 42.834)","(8.7, -9.15, 28.798)","(3.75, -20.25, 33.638)"
52,0.5200000000000002,"(-3.6, -4.65, -9.922)","(13.95, -40.8, 32.428)","(38.85, 22.65, 81.07)","(17.85, -4.95, 28.314)","(9.6, -16.8, 40.414)","(1.5, -6.75, 25.41)","(-3.0, -8.7, 41.624)","(7.8, -10.2, 30.976)","(2.55, -21.75, 35.574)"
53,0.5300000000000002,"(-4.8, -4.65, -9.196)","(15.3, -38.85, 34.122)","(42.0, 23.7, 84.458)","(16.95, -4.5, 30.008)","(10.2, -16.65, 43.56)","(0.45, -7.35, 27.104)","(-3.9, -8.55, 44.286)","(9.45, -10.05, 29.524)","(2.1, -19.35, 31.46)"
54,0.5400000000000003,"(-4.65, -4.5, -9.922)","(14.55, -37.2, 35.816)","(36.9, 24.6, 84.216)","(16.35, -5.85, 28.556)","(9.6, -16.35, 43.56)","(1.5, -6.15, 29.282)","(-3.9, -8.85, 41.14)","(9.15, -9.75, 29.282)","(3.9, -20.1, 35.574)"
55,0.5500000000000003,"(-4.5, -5.1, -9.922)","(15.45, -38.1, 33.88)","(37.95, 21.45, 81.312)","(18.15, -6.45, 28.798)","(10.05, -16.05, 43.802)","(0.75, -5.85, 26.378)","(-4.2, -8.55, 43.076)","(8.25, -12.0, 29.282)","(1.5, -20.85, 36.542)"
56,0.5600000000000003,"(-5.1, -5.25, -8.954)","(15.45, -37.35, 32.912)","(39.0, 26.4, 84.942)","(18.75, -5.4, 29.524)","(10.05, -15.75, 42.108)","(0.15, -8.85, 27.83)","(-3.9, -10.5, 39.93)","(10.05, -11.25, 28.314)","(1.35, -21.15, 35.09)"
57,0.5700000000000003,"(-4.95, -4.8, -10.164)","(16.95, -37.35, 35.332)","(41.55, 22.5, 83.006)","(18.0, -3.9, 30.008)","(8.1, -16.05, 43.318)","(0.6, -6.9, 25.894)","(-3.6, -10.65, 40.898)","(8.25, -10.8, 32.186)","(0.9, -21.9, 33.88)"
58,0.5800000000000003,"(-4.65, -4.8, -8.954)","(14.4, -39.0, 32.186)","(40.95, 24.9, 83.974)","(14.7, -7.2, 28.314)","(11.55, -16.8, 41.624)","(1.65, -6.15, 25.894)","(-2.85, -9.15, 41.624)","(9.45, -8.7, 31.218)","(2.7, -22.05, 34.606)"
59,0.5900000000000003,"(-4.35, -4.95, -9.68)","(15.45, -38.85, 33.638)","(38.1, 25.35, 78.166)","(17.25, -6.0, 29.282)","(10.05, -16.05, 43.076)","(-0.75, -7.8, 27.104)","(-2.7, -10.65, 41.624)","(8.25, -10.8, 29.04)","(1.2, -20.55, 34.364)"
60,0.6000000000000003,"(-4.35, -4.95, -9.922)","(14.25, -39.3, 35.816)","(41.85, 21.9, 84.458)","(17.1, -6.15, 30.008)","(9.3, -16.5, 41.866)","(1.35, -7.8, 26.862)","(-4.95, -7.5, 40.172)","(9.3, -11.1, 27.346)","(2.55, -20.85, 32.912)"
61,0.6100000000000003,"(-4.5, -5.1, -9.68)","(14.85, -39.0, 37.268)","(38.85, 23.25, 85.184)","(17.1, -5.7, 28.798)","(10.05, -15.75, 41.624)","(0.6, -6.6, 27.83)","(-3.0, -9.9, 42.35)","(7.95, -10.65, 30.25)","(1.35, -21.6, 35.574)"
62,0.6200000000000003,"(-4.65, -4.65, -9.922)","(14.1, -40.95, 32.67)","(42.15, 24.9, 79.618)","(19.05, -5.55, 28.072)","(10.8, -16.8, 44.77)","(1.8, -6.6, 26.62)","(-3.15, -9.3, 41.624)","(8.85, -11.1, 30.734)","(0.75, -21.75, 32.186)"
63,0.6300000000000003,"(-5.1, -4.2, -9.68)","(15.0, -39.3, 33.88)","(40.5, 23.55, 80.586)","(17.1, -4.95, 28.314)","(10.35, -16.35, 42.834)","(0.6, -6.3, 27.104)","(-3.45, -10.5, 41.866)","(8.55, -10.8, 30.492)","(2.7, -21.75, 35.816)"
64,0.6400000000000003,"(-3.45, -5.4, -10.164)","(14.55, -39.15, 35.09)","(39.45, 22.95, 80.344)","(17.85, -4.2, 27.346)","(11.1, -17.25, 42.108)","(0.9, -6.15, 28.314)","(-3.45, -9.3, 42.35)","(11.25, -10.95, 32.67)","(1.05, -21.0, 33.638)"
65,0.6500000000000004,"(-4.35, -4.95, -9.922)","(14.1, -36.9, 32.186)","(39.6, 23.1, 80.102)","(17.7, -4.65, 29.04)","(10.65, -15.75, 41.382)","(0.75, -8.1, 25.894)","(-4.95, -9.9, 41.382)","(7.05, -12.0, 31.218)","(1.65, -21.75, 34.364)"
66,0.6600000000000004,"(-4.2, -4.8, -10.406)","(15.45, -37.95, 35.574)","(38.85, 22.65, 82.522)","(17.55, -5.1, 28.798)","(10.05, -15.75, 45.012)","(0.45, -6.6, 27.104)","(-3.45, -9.3, 44.286)","(9.9, -10.2, 31.702)","(3.0, -21.3, 34.606)"
67,0.6700000000000004,"(-5.1, -4.65, -10.164)","(15.15, -37.05, 32.186)","(39.6, 24.0, 81.07)","(17.25, -5.4, 31.944)","(10.35, -16.65, 41.866)","(0.9, -6.3, 26.62)","(-3.45, -8.7, 42.35)","(9.15, -11.55, 30.25)","(1.8, -22.2, 36.3)"
68,0.6800000000000004,"(-4.8, -4.8, -9.922)","(13.65, -40.65, 32.912)","(38.85, 24.6, 83.006)","(18.0, -7.2, 29.04)","(9.75, -17.1, 41.14)","(0.9, -7.05, 28.556)","(-2.85, -8.85, 42.35)","(9.15, -10.65, 28.556)","(2.55, -20.25, 36.542)"
69,0.6900000000000004,"(-4.8, -4.5, -9.922)","(13.35, -38.7, 37.994)","(39.9, 21.15, 84.942)","(17.25, -4.5, 27.346)","(7.5, -17.25, 43.076)","(-0.6, -5.7, 29.282)","(-4.8, -10.05, 41.866)","(7.65, -12.6, 31.702)","(2.7, -22.2, 35.332)"
70,0.7000000000000004,"(-4.5, -5.1, -9.68)","(14.55, -40.2, 33.88)","(39.6, 25.35, 83.49)","(16.05, -5.85, 28.072)","(11.1, -16.5, 41.624)","(1.05, -6.6, 26.862)","(-3.45, -9.0, 43.318)","(8.85, -11.55, 28.556)","(1.5, -19.2, 32.428)"
71,0.7100000000000004,"(-4.8, -4.95, -9.68)","(13.8, -37.5, 35.816)","(40.05, 25.5, 80.102)","(16.35, -6.75, 28.314)","(8.55, -16.2, 43.802)","(0.0, -7.2, 24.926)","(-3.45, -10.8, 41.382)","(8.85, -10.2, 29.04)","(3.15, -20.7, 33.88)"
72,0.7200000000000004,"(-4.8, -4.65, -9.196)","(14.7, -40.95, 35.09)","(40.5, 23.4, 82.522)","(16.65, -5.25, 27.83)","(10.2, -15.45, 40.414)","(0.9, -6.6, 26.378)","(-2.55, -12.15, 41.866)","(8.4, -10.8, 29.766)","(1.5, -19.8, 36.058)"
73,0.7300000000000004,"(-4.05, -4.95, -9.68)","(15.6, -37.5, 33.638)","(39.9, 22.2, 85.91)","(17.7, -5.1, 30.734)","(10.95, -16.35, 43.076)","(-0.45, -7.65, 26.136)","(-4.65, -9.75, 43.318)","(7.35, -11.85, 29.524)","(2.4, -20.85, 35.332)"
74,0.7400000000000004,"(-4.35, -4.8, -9.68)","(14.25, -38.4, 34.606)","(39.0, 23.85, 82.038)","(17.55, -5.7, 28.314)","(9.45, -17.4, 42.108)","(-0.15, -6.3, 27.83)","(-3.75, -10.2, 43.802)","(9.15, -10.95, 33.154)","(4.65, -20.4, 34.364)"
75,0.7500000000000004,"(-4.2, -5.1, -9.438)","(13.8, -38.4, 31.944)","(42.9, 22.2, 79.376)","(17.85, -5.7, 29.766)","(7.95, -16.35, 39.688)","(1.8, -7.95, 27.83)","(-4.05, -10.65, 41.14)","(8.4, -12.45, 30.492)","(3.0, -20.7, 34.606)"
76,0.7600000000000005,"(-4.35, -4.65, -9.68)","(16.05, -38.25, 35.574)","(41.25, 23.4, 83.248)","(18.6, -5.85, 29.282)","(9.9, -15.15, 42.108)","(1.5, -6.75, 28.072)","(-4.5, -9.0, 40.172)","(10.2, -10.35, 32.186)","(1.35, -21.0, 35.09)"
77,0.7700000000000005,"(-3.9, -5.85, -9.68)","(15.15, -38.1, 33.88)","(40.8, 24.0, 82.522)","(17.1, -4.05, 28.072)","(10.65, -16.2, 41.382)","(1.05, -7.2, 28.314)","(-5.55, -7.8, 43.56)","(8.85, -11.1, 27.588)","(3.0, -20.55, 35.09)"
78,0.7800000000000005,"(-4.2, -4.95, -10.648)","(19.5, -41.1, 34.122)","(39.45, 23.7, 82.522)","(16.8, -6.0, 28.798)","(8.85, -16.8, 42.834)","(1.65, -4.05, 25.652)","(-3.6, -9.6, 41.866)","(7.65, -11.7, 29.282)","(2.55, -20.7, 35.09)"
79,0.7900000000000005,"(-4.8, -4.8, -10.164)","(14.7, -39.15, 37.268)","(38.7, 24.9, 78.65)","(17.25, -6.3, 30.008)","(8.7, -17.25, 43.318)","(0.45, -7.5, 26.136)","(-4.5, -9.6, 42.592)","(10.2, -10.95, 29.766)","(4.95, -19.5, 34.364)"
80,0.8000000000000005,"(-4.65, -4.8, -9.68)","(12.9, -38.1, 32.912)","(38.85, 24.75, 84.216)","(16.95, -6.45, 30.008)","(7.2, -15.45, 44.528)","(1.05, -6.45, 25.168)","(-3.9, -9.45, 42.35)","(9.6, -12.0, 30.492)","(2.7, -21.6, 35.574)"
81,0.8100000000000005,"(-4.65, -5.1, -10.648)","(15.15, -39.15, 34.606)","(39.45, 22.8, 78.408)","(16.2, -6.0, 27.104)","(9.9, -17.55, 41.14)","(0.9, -8.1, 27.588)","(-4.5, -10.2, 42.35)","(7.5, -13.05, 32.186)","(1.5, -19.8, 35.332)"
82,0.8200000000000005,"(-4.5, -4.8, -9.196)","(14.1, -38.25, 35.09)","(39.75, 23.25, 81.312)","(17.1, -7.05, 28.556)","(11.55, -16.05, 44.044)","(0.6, -6.45, 28.556)","(-4.8, -9.6, 40.656)","(9.6, -12.75, 27.346)","(3.45, -21.0, 33.638)"
83,0.8300000000000005,"(-4.65, -4.8, -9.438)","(16.05, -37.95, 33.396)","(43.05, 25.05, 83.006)","(18.15, -5.4, 28.556)","(8.55, -16.65, 43.318)","(1.65, -7.65, 27.346)","(-3.9, -9.15, 42.35)","(9.15, -12.15, 28.072)","(2.25, -20.1, 36.542)"
84,0.8400000000000005,"(-2.25, -5.55, -12.1)","(16.35, -41.4, 37.268)","(40.2, 23.25, 83.248)","(18.0, -5.55, 28.798)","(7.95, -17.1, 43.802)","(1.2, -7.5, 26.378)","(-4.65, -8.4, 43.076)","(7.35, -11.4, 29.524)","(2.85, -21.0, 34.122)"
85,0.8500000000000005,"(-4.5, -4.8, -9.922)","(15.45, -39.75, 36.058)","(41.1, 25.2, 83.006)","(16.2, -4.65, 28.556)","(10.2, -16.2, 41.382)","(0.15, -7.5, 27.588)","(-4.5, -8.4, 40.414)","(9.0, -10.95, 29.282)","(3.75, -20.1, 32.186)"
86,0.8600000000000005,"(-4.65, -4.8, -9.68)","(13.5, -39.9, 36.058)","(40.05, 22.95, 82.764)","(17.55, -6.6, 28.314)","(7.95, -17.25, 43.802)","(0.3, -6.6, 26.136)","(-4.8, -10.5, 42.35)","(8.7, -11.4, 29.04)","(3.0, -22.2, 36.058)"
