,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
20,0.20000000000000004,"(45.45, -10.95, 22.022)","(14.1, -42.0, 34.606)","(1.2, -13.8, 20.57)","(16.5, -6.6, 30.976)","(10.2, -16.8, 41.14)","(-0.6, -6.3, 28.314)","(-4.2, -9.3, 42.108)","(10.05, -12.3, 30.25)","(2.4, -21.15, 35.332)"
21,0.21000000000000005,"(42.3, -8.7, 17.424)","(12.45, -37.5, 30.492)","(-0.6, -13.8, 20.57)","(18.3, -4.95, 27.346)","(11.25, -17.7, 40.898)","(0.0, -7.65, 24.2)","(-3.75, -10.8, 41.866)","(7.8, -12.75, 30.734)","(2.85, -22.05, 33.396)"
22,0.22000000000000006,"(40.5, -16.05, 14.278)","(14.4, -42.15, 34.122)","(1.05, -13.95, 17.424)","(17.55, -4.2, 26.862)","(10.2, -16.05, 39.688)","(0.15, -7.2, 26.378)","(-3.6, -8.85, 43.076)","(8.1, -13.8, 32.186)","(3.45, -22.05, 34.122)"
23,0.23000000000000007,"(43.35, -11.7, 17.182)","(17.85, -40.05, 33.88)","(0.0, -13.2, 20.086)","(17.4, -5.1, 29.04)","(11.25, -17.4, 42.35)","(1.05, -7.65, 26.378)","(-4.2, -9.3, 41.624)","(7.5, -12.75, 30.492)","(2.25, -20.25, 34.606)"
24,0.24000000000000007,"(41.25, -12.9, 13.794)","(13.8, -40.5, 30.008)","(0.9, -13.2, 19.602)","(16.95, -4.65, 28.556)","(9.9, -17.4, 42.592)","(0.9, -8.25, 27.346)","(-4.05, -9.75, 41.382)","(9.0, -12.45, 28.072)","(3.3, -22.5, 37.268)"
25,0.25000000000000006,"(44.7, -10.2, 20.086)","(13.95, -41.85, 34.122)","(0.0, -14.4, 18.392)","(17.1, -4.5, 27.346)","(10.95, -17.55, 41.382)","(0.9, -6.9, 24.684)","(-4.35, -9.45, 42.35)","(9.0, -9.9, 29.524)","(3.3, -21.45, 32.186)"
26,0.26000000000000006,"(48.45, -13.5, 16.94)","(11.85, -37.95, 38.962)","(-0.15, -13.65, 20.328)","(17.25, -6.3, 27.346)","(9.15, -18.0, 40.898)","(0.3, -6.15, 26.62)","(-3.15, -10.05, 43.076)","(8.25, -13.35, 30.25)","(2.85, -22.65, 33.396)"
27,0.2700000000000001,"(40.65, -10.05, 17.908)","(15.45, -39.15, 29.766)","(-0.15, -13.5, 18.15)","(17.4, -5.4, 27.588)","(10.95, -17.25, 42.108)","(0.9, -7.05, 25.168)","(-4.2, -8.55, 44.044)","(8.7, -11.7, 29.766)","(2.7, -21.45, 36.3)"
28,0.2800000000000001,"(36.3, -9.3, 11.616)","(14.55, -40.05, 33.396)","(-0.3, -14.4, 19.844)","(17.85, -7.05, 29.04)","(10.5, -15.9, 41.382)","(1.2, -6.9, 25.41)","(-2.85, -8.4, 41.866)","(8.55, -10.95, 29.04)","(3.45, -22.05, 34.606)"
29,0.2900000000000001,"(41.25, -10.05, 16.94)","(14.7, -37.95, 31.944)","(-0.9, -13.5, 20.328)","(15.0, -5.55, 28.556)","(10.65, -17.4, 42.108)","(1.65, -8.1, 27.588)","(-4.5, -9.9, 44.044)","(8.55, -11.85, 27.588)","(1.65, -21.3, 35.816)"
30,0.3000000000000001,"(40.95, -8.1, 19.118)","(14.4, -37.95, 34.606)","(0.6, -13.95, 20.328)","(17.85, -6.0, 27.83)","(10.65, -15.6, 42.592)","(0.45, -6.15, 25.168)","(-4.5, -8.7, 43.318)","(8.4, -11.85, 28.556)","(2.25, -22.2, 32.428)"
31,0.3100000000000001,"(42.75, -14.4, 19.118)","(14.7, -40.95, 30.25)","(0.3, -14.25, 20.328)","(17.85, -5.55, 27.83)","(10.8, -17.7, 43.802)","(-0.45, -6.75, 27.104)","(-4.65, -9.3, 43.56)","(8.55, -12.45, 31.702)","(3.3, -21.0, 34.606)"
32,0.3200000000000001,"(43.2, -12.75, 18.392)","(13.5, -39.15, 39.93)","(0.45, -13.95, 19.844)","(17.4, -4.05, 26.862)","(11.4, -15.3, 42.592)","(0.45, -9.0, 25.652)","(-4.95, -12.6, 43.318)","(8.7, -12.45, 30.25)","(1.5, -22.2, 34.364)"
33,0.3300000000000001,"(45.75, -16.8, 21.296)","(14.4, -41.25, 34.848)","(0.9, -13.05, 19.36)","(17.55, -4.8, 28.314)","(9.75, -16.05, 43.802)","(0.45, -9.3, 26.62)","(-3.75, -10.65, 43.318)","(8.4, -10.5, 30.492)","(3.6, -22.5, 34.848)"
34,0.34000000000000014,"(37.95, -14.1, 21.78)","(11.1, -40.05, 31.46)","(-0.6, -13.2, 20.086)","(19.5, -5.4, 28.798)","(10.95, -17.1, 45.254)","(1.95, -6.75, 26.862)","(-3.6, -9.9, 41.624)","(8.7, -12.75, 30.734)","(2.4, -20.85, 34.848)"
35,0.35000000000000014,"(38.4, -16.2, 8.712)","(14.25, -43.05, 34.848)","(0.3, -13.8, 19.36)","(18.3, -4.8, 26.378)","(10.95, -16.2, 41.14)","(2.1, -6.45, 24.442)","(-4.35, -9.9, 43.076)","(8.85, -12.15, 30.008)","(2.85, -23.25, 34.606)"
36,0.36000000000000015,"(41.55, -15.6, 17.182)","(14.85, -36.15, 34.606)","(-0.75, -13.05, 18.876)","(16.5, -5.7, 30.492)","(11.55, -17.25, 41.382)","(1.8, -7.65, 27.104)","(-2.7, -9.45, 41.624)","(8.7, -12.6, 28.556)","(3.3, -22.05, 35.816)"
37,0.37000000000000016,"(40.05, -12.9, 16.94)","(13.5, -39.3, 38.478)","(0.15, -13.05, 20.328)","(17.25, -7.2, 27.588)","(10.2, -16.2, 41.382)","(2.1, -6.75, 28.072)","(-3.15, -9.15, 38.478)","(9.0, -13.05, 29.524)","(2.55, -22.5, 31.702)"
38,0.38000000000000017,"(42.6, -13.05, 20.812)","(12.6, -36.15, 39.688)","(0.3, -13.95, 19.118)","(18.15, -6.15, 29.282)","(10.65, -15.45, 42.35)","(1.05, -6.9, 23.958)","(-4.5, -10.8, 43.802)","(8.7, -10.95, 29.04)","(3.0, -21.45, 34.364)"
39,0.3900000000000002,"(38.4, -15.15, 15.972)","(14.1, -39.6, 27.104)","(1.2, -12.75, 19.36)","(16.5, -4.65, 25.41)","(10.5, -16.8, 42.108)","(1.05, -8.55, 25.41)","(-3.45, -8.1, 42.108)","(8.55, -10.65, 29.04)","(1.65, -21.75, 33.396)"
40,0.4000000000000002,"(42.45, -10.5, 10.406)","(17.25, -38.25, 35.332)","(0.3, -14.55, 19.118)","(18.0, -5.85, 27.588)","(10.65, -16.2, 43.56)","(2.4, -7.5, 25.652)","(-4.05, -9.0, 43.076)","(9.3, -12.3, 30.734)","(4.05, -22.05, 33.396)"
41,0.4100000000000002,"(41.85, -12.75, 18.876)","(17.55, -39.45, 32.67)","(0.0, -14.4, 19.36)","(16.8, -4.5, 25.894)","(9.3, -16.8, 40.414)","(2.4, -8.7, 25.41)","(-2.55, -9.75, 42.592)","(9.3, -12.9, 30.25)","(2.25, -21.75, 35.574)"
42,0.4200000000000002,"(44.7, -14.85, 17.424)","(18.9, -45.75, 36.3)","(0.3, -14.1, 19.844)","(15.9, -5.85, 28.798)","(12.0, -17.7, 43.802)","(1.65, -8.1, 25.652)","(-6.0, -8.4, 42.108)","(8.85, -11.25, 29.282)","(3.45, -21.15, 33.88)"
43,0.4300000000000002,"(42.15, -9.75, 10.164)","(15.45, -38.85, 26.378)","(-0.3, -13.2, 21.296)","(18.45, -5.25, 27.104)","(9.75, -16.2, 42.108)","(2.7, -7.5, 27.83)","(-3.9, -8.1, 41.382)","(7.95, -14.4, 29.282)","(3.45, -23.55, 36.3)"
44,0.4400000000000002,"(40.5, -13.35, 8.712)","(16.65, -43.2, 30.008)","(0.9, -14.4, 20.812)","(16.95, -5.1, 28.556)","(10.05, -16.8, 41.382)","(2.7, -7.05, 26.378)","(-3.6, -9.15, 43.318)","(7.65, -11.7, 27.83)","(3.9, -22.5, 35.332)"
45,0.45000000000000023,"(43.5, -14.4, 11.616)","(16.05, -41.25, 35.816)","(-0.3, -14.55, 19.844)","(17.1, -5.7, 27.588)","(10.05, -17.4, 43.802)","(2.85, -7.35, 27.346)","(-3.45, -9.6, 42.35)","(8.4, -12.3, 30.492)","(3.15, -21.45, 34.848)"
46,0.46000000000000024,"(38.55, -12.0, 18.15)","(14.55, -40.2, 38.962)","(0.9, -14.55, 19.118)","(16.05, -4.95, 27.588)","(10.65, -16.5, 41.382)","(0.15, -8.25, 26.62)","(-4.5, -10.8, 42.834)","(9.75, -10.8, 28.072)","(2.25, -20.85, 33.396)"
47,0.47000000000000025,"(40.35, -12.9, 21.538)","(12.0, -39.3, 39.93)","(0.9, -14.25, 19.118)","(18.6, -6.3, 28.314)","(10.8, -16.35, 45.012)","(3.15, -7.35, 25.894)","(-4.05, -9.45, 42.834)","(8.55, -12.45, 27.83)","(1.95, -21.15, 35.09)"
48,0.48000000000000026,"(38.85, -15.15, 13.068)","(15.3, -36.9, 31.944)","(-0.6, -14.55, 20.086)","(18.9, -4.65, 28.072)","(10.65, -15.9, 43.076)","(1.35, -6.0, 24.926)","(-4.05, -9.9, 41.14)","(7.5, -13.65, 30.492)","(3.3, -21.0, 35.816)"
49,0.49000000000000027,"(40.35, -11.85, 15.73)","(16.8, -37.65, 33.638)","(1.05, -13.35, 19.36)","(17.1, -4.8, 27.346)","(10.5, -16.05, 43.56)","(1.5, -7.95, 25.41)","(-4.65, -9.15, 42.108)","(8.4, -11.7, 29.524)","(2.4, -21.45, 34.122)"
50,0.5000000000000002,"(42.0, -18.0, 14.762)","(13.65, -43.2, 35.09)","(0.3, -13.95, 19.36)","(17.7, -7.05, 26.136)","(10.35, -16.8, 43.802)","(0.9, -8.25, 26.862)","(-3.75, -10.2, 42.35)","(11.4, -11.1, 29.282)","(3.75, -21.6, 34.848)"
51,0.5100000000000002,"(39.45, -14.1, 15.004)","(19.95, -40.05, 36.3)","(0.15, -14.55, 20.328)","(18.75, -4.8, 27.346)","(11.4, -16.05, 41.382)","(2.1, -7.5, 27.104)","(-3.75, -9.6, 41.866)","(8.25, -12.75, 31.944)","(4.35, -20.85, 35.09)"
52,0.5200000000000002,"(40.65, -10.95, 25.652)","(15.9, -40.05, 29.524)","(-1.35, -13.8, 19.602)","(16.35, -6.3, 26.62)","(10.05, -17.55, 41.866)","(1.35, -6.75, 23.958)","(-4.05, -8.1, 44.286)","(7.95, -12.3, 28.798)","(1.5, -20.4, 36.058)"
53,0.5300000000000002,"(43.95, -15.45, 16.698)","(15.45, -38.7, 35.816)","(0.15, -13.8, 18.634)","(16.5, -6.0, 29.04)","(11.85, -16.95, 41.624)","(1.8, -7.2, 24.926)","(-2.85, -10.05, 42.35)","(8.85, -12.3, 31.46)","(1.2, -22.8, 34.122)"
54,0.5400000000000003,"(37.5, -11.4, 19.602)","(16.35, -38.4, 35.09)","(0.3, -13.95, 18.876)","(16.8, -5.85, 28.798)","(12.0, -16.95, 42.834)","(2.25, -8.85, 26.136)","(-3.3, -9.0, 42.592)","(8.1, -11.4, 31.218)","(2.4, -21.15, 33.88)"
55,0.5500000000000003,"(41.1, -13.05, 21.296)","(11.55, -39.6, 36.542)","(0.9, -13.2, 20.086)","(18.45, -6.75, 25.168)","(10.8, -16.35, 41.382)","(1.05, -8.1, 26.378)","(-2.55, -9.45, 41.866)","(8.7, -12.3, 28.314)","(2.85, -22.8, 33.638)"
56,0.5600000000000003,"(39.15, -13.2, 19.844)","(13.8, -37.35, 31.702)","(0.6, -13.35, 20.086)","(16.35, -5.4, 27.83)","(10.5, -17.25, 44.044)","(1.5, -6.6, 26.136)","(-2.25, -8.7, 40.414)","(8.7, -9.75, 29.766)","(1.95, -20.55, 35.09)"
57,0.5700000000000003,"(41.85, -14.7, 23.716)","(14.1, -36.45, 31.702)","(0.45, -14.4, 19.36)","(16.35, -5.4, 27.588)","(9.75, -14.55, 41.866)","(1.2, -7.5, 26.378)","(-4.05, -9.75, 40.172)","(8.7, -10.8, 30.25)","(3.75, -21.3, 33.638)"
58,0.5800000000000003,"(43.5, -13.8, 16.698)","(12.9, -42.45, 33.396)","(1.8, -13.5, 20.086)","(18.6, -7.2, 26.136)","(9.9, -18.45, 42.108)","(0.15, -7.8, 24.2)","(-3.3, -10.35, 42.108)","(7.95, -10.8, 30.734)","(2.25, -22.5, 32.428)"
59,0.5900000000000003,"(40.8, -11.7, 12.826)","(13.05, -37.5, 30.008)","(-0.45, -14.55, 19.36)","(16.95, -5.25, 29.282)","(9.45, -17.25, 42.834)","(0.0, -8.4, 25.652)","(-4.95, -10.2, 42.35)","(7.95, -12.15, 27.104)","(2.55, -20.4, 32.912)"
60,0.6000000000000003,"(39.15, -12.6, 14.762)","(9.0, -41.1, 35.09)","(0.3, -14.4, 20.57)","(17.25, -5.4, 28.556)","(10.8, -15.75, 42.108)","(3.6, -6.9, 26.862)","(-3.9, -9.75, 41.382)","(10.65, -11.55, 31.702)","(3.45, -22.35, 34.848)"
