,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
0,0.0,"(69.0, 27.9, 72.358)","(52.2, 10.2, 87.846)","(1.95, -16.8, 25.652)","(18.3, -5.85, 27.588)","(10.95, -16.8, 43.56)","(3.6, -8.4, 26.378)","(-2.1, -9.0, 41.14)","(8.7, -12.3, 28.072)","(1.95, -20.1, 32.912)"
1,0.01,"(72.9, 29.85, 74.536)","(52.5, 8.7, 86.636)","(1.8, -16.35, 28.798)","(16.8, -5.7, 26.378)","(9.9, -16.35, 42.592)","(3.3, -8.7, 25.168)","(-1.5, -8.7, 42.834)","(8.7, -11.4, 29.766)","(2.25, -21.75, 36.058)"
2,0.02,"(66.3, 25.35, 72.116)","(52.95, 8.1, 89.782)","(2.1, -17.1, 28.556)","(16.95, -7.05, 27.104)","(11.25, -15.75, 40.656)","(1.2, -7.5, 24.442)","(-3.3, -8.25, 42.35)","(8.4, -12.75, 28.798)","(1.8, -20.4, 36.3)"
3,0.03,"(68.25, 29.25, 71.874)","(51.3, 10.35, 88.088)","(2.25, -16.35, 28.072)","(15.9, -5.1, 26.62)","(11.55, -15.0, 43.076)","(1.8, -5.4, 27.346)","(-3.0, -8.25, 41.624)","(7.35, -11.4, 29.04)","(1.5, -19.95, 36.542)"
4,0.04,"(65.85, 30.15, 70.664)","(53.4, 13.05, 90.992)","(0.6, -16.65, 27.346)","(18.6, -5.85, 29.04)","(12.45, -14.1, 44.77)","(2.25, -6.3, 28.314)","(-4.05, -8.85, 40.414)","(10.2, -12.0, 28.556)","(3.3, -22.5, 34.848)"
5,0.05,"(68.85, 24.15, 70.664)","(53.4, 9.0, 95.832)","(1.5, -16.8, 30.008)","(16.2, -5.25, 29.04)","(11.1, -16.05, 42.35)","(0.45, -6.3, 26.378)","(-3.3, -9.45, 39.93)","(8.55, -9.15, 28.556)","(0.45, -20.7, 34.122)"
6,0.060000000000000005,"(67.95, 30.45, 73.084)","(50.4, 12.6, 91.96)","(1.2, -17.25, 27.588)","(16.95, -4.95, 27.104)","(11.25, -17.4, 41.866)","(1.5, -8.85, 26.378)","(-3.45, -9.6, 41.624)","(8.85, -11.55, 29.282)","(2.4, -21.45, 35.09)"
7,0.07,"(67.35, 28.8, 69.696)","(51.0, 10.95, 91.234)","(1.2, -15.15, 29.04)","(16.2, -3.15, 27.588)","(9.6, -16.5, 40.656)","(1.95, -7.2, 26.62)","(-3.3, -8.4, 43.076)","(7.8, -10.8, 29.04)","(1.35, -19.95, 31.944)"
8,0.08,"(66.6, 28.65, 71.632)","(53.55, 10.2, 90.992)","(1.95, -16.65, 28.556)","(17.25, -4.95, 28.072)","(10.65, -15.45, 44.044)","(3.6, -5.85, 29.766)","(-3.75, -9.45, 40.656)","(6.6, -12.0, 29.766)","(3.45, -21.15, 33.396)"
9,0.09,"(70.35, 25.95, 76.472)","(52.2, 13.2, 96.316)","(1.05, -17.4, 27.104)","(16.05, -4.95, 29.04)","(11.55, -15.75, 41.624)","(0.6, -6.15, 25.894)","(-4.05, -8.25, 42.592)","(7.8, -11.25, 28.072)","(4.65, -21.0, 35.816)"
10,0.09999999999999999,"(67.95, 28.05, 73.084)","(51.0, 9.75, 94.38)","(0.6, -17.25, 28.072)","(17.25, -4.95, 24.926)","(11.4, -14.55, 42.834)","(1.95, -6.75, 27.346)","(-4.05, -9.75, 38.72)","(9.15, -12.3, 28.314)","(3.3, -20.55, 34.848)"
11,0.10999999999999999,"(69.3, 25.5, 69.696)","(51.45, 11.55, 90.992)","(1.65, -15.6, 27.588)","(18.0, -4.8, 28.798)","(10.2, -14.4, 43.802)","(-0.6, -5.4, 25.168)","(-3.15, -9.15, 41.14)","(8.1, -10.8, 26.378)","(1.95, -20.85, 33.154)"
12,0.11999999999999998,"(67.65, 29.55, 69.696)","(53.1, 8.25, 90.75)","(1.5, -17.1, 28.314)","(17.25, -5.1, 25.894)","(9.75, -14.85, 42.834)","(1.65, -7.35, 25.652)","(-3.6, -8.4, 39.93)","(9.0, -10.95, 26.862)","(2.25, -20.85, 32.428)"
13,0.12999999999999998,"(66.15, 26.4, 69.938)","(51.0, 7.5, 92.686)","(2.1, -18.15, 28.072)","(16.05, -5.85, 27.346)","(10.65, -16.8, 41.382)","(0.45, -5.7, 26.862)","(-2.55, -8.25, 40.898)","(7.8, -11.1, 30.492)","(3.45, -21.0, 36.3)"
