,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
0,0.0,"(54.15, 11.55, 42.592)","(17.25, -41.4, 42.834)","(41.85, 25.2, 83.006)","(16.95, -4.05, 30.976)","(10.2, -15.45, 41.866)","(0.75, -7.8, 25.168)","(-3.9, -10.65, 41.624)","(8.4, -12.15, 30.734)","(2.4, -21.6, 33.154)"
1,0.01,"(55.5, 6.75, 39.688)","(14.4, -41.1, 35.816)","(40.35, 25.35, 82.764)","(17.7, -4.65, 30.25)","(11.85, -16.95, 45.012)","(0.45, -7.2, 26.378)","(-4.2, -9.6, 44.77)","(9.0, -11.4, 29.524)","(1.95, -21.45, 35.332)"
2,0.02,"(55.2, 11.1, 50.094)","(15.15, -40.8, 32.186)","(40.5, 25.5, 83.974)","(17.1, -4.5, 27.83)","(10.95, -16.65, 43.802)","(2.85, -5.85, 27.104)","(-3.75, -9.3, 42.108)","(9.9, -10.95, 26.862)","(3.45, -21.45, 35.09)"
3,0.03,"(53.25, 7.65, 47.674)","(13.2, -37.5, 34.364)","(41.25, 25.8, 83.006)","(16.95, -3.9, 29.282)","(10.2, -16.95, 42.108)","(0.6, -8.7, 27.588)","(-2.25, -9.75, 42.592)","(9.15, -10.8, 30.25)","(3.15, -21.0, 34.848)"
4,0.04,"(59.7, 7.65, 44.044)","(14.1, -36.6, 35.574)","(40.8, 25.05, 81.796)","(16.65, -6.0, 28.798)","(10.5, -15.6, 41.866)","(1.05, -6.3, 23.958)","(-3.3, -9.75, 41.624)","(9.0, -10.05, 28.072)","(2.85, -22.95, 32.67)"
5,0.05,"(56.4, 8.1, 45.738)","(18.6, -37.65, 34.122)","(40.8, 24.45, 83.732)","(17.55, -5.25, 27.83)","(10.65, -14.55, 43.076)","(1.05, -6.45, 23.474)","(-1.95, -9.45, 41.382)","(8.55, -11.85, 29.04)","(1.95, -21.9, 33.638)"
6,0.060000000000000005,"(54.45, 7.5, 45.98)","(13.5, -44.4, 34.122)","(40.5, 25.35, 82.522)","(17.55, -4.35, 28.556)","(11.55, -13.65, 44.286)","(0.3, -5.85, 25.41)","(-3.6, -9.3, 43.318)","(8.25, -10.65, 28.798)","(2.55, -21.75, 34.606)"
7,0.07,"(55.65, 5.85, 45.98)","(13.05, -39.3, 34.848)","(40.95, 24.6, 82.764)","(16.2, -4.5, 28.072)","(10.2, -16.5, 44.77)","(0.3, -6.45, 27.346)","(-4.5, -8.7, 42.108)","(7.5, -13.05, 27.83)","(1.5, -21.6, 32.428)"
8,0.08,"(56.25, 9.45, 45.738)","(13.5, -39.0, 33.396)","(40.95, 25.05, 81.796)","(17.4, -5.55, 27.104)","(12.0, -16.5, 42.592)","(2.25, -7.2, 27.83)","(-2.85, -7.8, 41.624)","(7.2, -11.85, 28.556)","(1.35, -21.0, 33.396)"
9,0.09,"(56.25, 6.6, 46.948)","(13.05, -35.85, 33.154)","(40.95, 25.35, 82.764)","(16.95, -5.4, 29.766)","(10.35, -15.9, 40.656)","(0.0, -8.7, 26.62)","(-1.8, -11.7, 41.866)","(8.55, -12.0, 26.62)","(2.55, -22.35, 37.268)"
10,0.09999999999999999,"(53.25, 7.05, 48.158)","(10.5, -39.15, 31.944)","(42.0, 25.8, 82.28)","(17.4, -4.5, 28.314)","(10.2, -17.25, 42.108)","(2.7, -8.1, 23.716)","(-2.25, -8.4, 43.318)","(7.65, -12.6, 30.734)","(1.95, -22.5, 35.332)"
11,0.10999999999999999,"(56.7, 7.35, 47.432)","(14.7, -36.45, 40.414)","(40.8, 25.35, 83.006)","(17.4, -5.4, 27.104)","(10.8, -16.8, 42.35)","(1.65, -7.5, 26.378)","(-3.9, -10.95, 40.414)","(7.8, -10.8, 29.524)","(1.5, -21.0, 32.912)"
12,0.11999999999999998,"(57.15, 5.85, 45.254)","(13.8, -41.55, 33.88)","(41.4, 24.75, 83.732)","(17.4, -6.3, 28.798)","(11.55, -16.2, 43.318)","(0.0, -9.0, 23.958)","(-3.9, -10.05, 40.898)","(8.1, -11.1, 28.314)","(2.85, -22.2, 33.396)"
13,0.12999999999999998,"(55.5, 9.3, 47.19)","(12.75, -42.75, 34.606)","(41.1, 25.2, 82.522)","(17.7, -5.25, 29.766)","(9.3, -17.1, 42.108)","(2.4, -8.25, 25.652)","(-4.35, -8.7, 41.382)","(7.65, -11.7, 30.008)","(2.25, -24.15, 35.09)"
14,0.13999999999999999,"(57.45, 3.6, 49.126)","(16.95, -38.85, 38.236)","(40.2, 24.15, 83.006)","(15.45, -6.45, 27.83)","(10.05, -16.95, 42.108)","(2.4, -6.9, 28.072)","(-4.05, -9.3, 41.382)","(9.75, -10.2, 29.282)","(2.55, -22.35, 33.88)"
