,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
0,0.0,"(68.1, 26.55, 72.6)","(52.2, 10.05, 90.024)","(19.8, 2.25, 51.788)","(17.1, -4.5, 29.766)","(18.3, -9.15, 53.724)","(2.1, -7.8, 27.346)","(-2.85, -10.5, 42.108)","(9.75, -14.25, 29.766)","(1.95, -22.35, 36.784)"
1,0.01,"(67.65, 27.45, 70.664)","(50.85, 10.2, 89.056)","(21.3, 1.2, 53.482)","(16.8, -4.2, 27.83)","(17.85, -9.15, 49.852)","(0.6, -7.65, 27.104)","(-4.8, -10.2, 43.076)","(8.4, -12.6, 28.798)","(3.0, -22.5, 34.364)"
2,0.02,"(68.1, 26.55, 68.486)","(51.3, 9.15, 88.572)","(21.15, -0.15, 53.482)","(15.45, -6.75, 27.588)","(19.65, -10.95, 50.578)","(2.1, -9.15, 26.862)","(-4.05, -8.7, 41.866)","(8.85, -12.0, 29.766)","(2.55, -21.9, 33.88)"
3,0.03,"(68.55, 26.25, 71.874)","(51.45, 9.6, 88.572)","(17.7, 1.8, 56.628)","(18.15, -6.75, 30.734)","(19.2, -9.15, 50.094)","(0.75, -8.1, 24.926)","(-3.6, -10.05, 43.076)","(9.3, -12.45, 29.282)","(2.55, -21.3, 34.606)"
4,0.04,"(70.05, 25.95, 73.326)","(50.7, 9.45, 89.298)","(19.2, 0.6, 53.966)","(16.8, -8.85, 29.04)","(18.75, -9.75, 50.336)","(1.2, -9.45, 27.346)","(-4.05, -11.1, 42.108)","(8.7, -12.0, 31.218)","(2.7, -21.0, 34.122)"
5,0.05,"(68.55, 25.95, 71.148)","(51.0, 10.2, 90.75)","(19.2, 0.9, 52.514)","(19.2, -5.55, 28.798)","(17.4, -6.6, 52.272)","(0.75, -9.15, 28.314)","(-3.6, -10.35, 42.35)","(8.7, -13.05, 26.862)","(2.25, -20.55, 35.332)"
6,0.060000000000000005,"(68.55, 26.4, 71.632)","(52.05, 10.05, 89.056)","(19.95, 3.0, 52.03)","(19.5, -5.25, 26.62)","(16.5, -9.3, 51.062)","(1.35, -7.5, 24.442)","(-3.9, -9.45, 44.77)","(8.4, -11.85, 30.492)","(1.8, -20.25, 33.396)"
7,0.07,"(68.25, 25.2, 71.148)","(51.6, 9.3, 90.024)","(17.25, 1.65, 55.176)","(17.4, -7.65, 29.766)","(19.5, -7.35, 51.546)","(2.25, -7.35, 26.136)","(-4.2, -9.45, 44.286)","(9.3, -12.75, 29.04)","(2.1, -21.9, 33.154)"
8,0.08,"(68.85, 26.1, 70.906)","(52.05, 9.6, 90.75)","(20.25, 1.65, 58.322)","(16.2, -5.1, 31.46)","(16.65, -9.9, 54.45)","(2.25, -8.85, 26.62)","(-2.7, -9.9, 44.286)","(7.95, -12.3, 28.072)","(2.25, -23.55, 35.09)"
9,0.09,"(68.55, 25.65, 69.696)","(50.7, 9.45, 90.024)","(19.65, 1.8, 51.788)","(17.25, -6.6, 26.62)","(16.8, -9.9, 53.966)","(1.05, -7.95, 28.314)","(-4.2, -9.6, 41.382)","(8.1, -10.8, 31.218)","(1.5, -22.8, 35.09)"
10,0.09999999999999999,"(68.7, 25.35, 69.696)","(51.3, 9.6, 91.234)","(20.7, 3.6, 56.144)","(18.45, -4.8, 26.862)","(18.6, -7.8, 49.61)","(1.35, -7.5, 25.168)","(-4.2, -10.05, 42.834)","(8.25, -12.45, 28.072)","(3.3, -21.15, 32.186)"
11,0.10999999999999999,"(67.8, 25.65, 71.874)","(52.35, 9.45, 91.718)","(19.35, 0.9, 53.724)","(18.75, -7.65, 29.766)","(18.9, -9.75, 53.24)","(1.5, -7.95, 25.168)","(-3.45, -10.65, 42.834)","(9.15, -13.2, 30.008)","(3.15, -21.9, 32.912)"
12,0.11999999999999998,"(68.1, 25.95, 73.81)","(50.85, 10.8, 89.298)","(18.15, 3.75, 54.45)","(18.15, -5.25, 28.798)","(18.6, -9.45, 54.45)","(1.05, -8.4, 27.346)","(-5.1, -9.3, 43.076)","(11.4, -11.7, 30.008)","(1.95, -23.55, 35.09)"
13,0.12999999999999998,"(67.8, 26.1, 71.39)","(51.45, 10.05, 90.266)","(18.45, 2.55, 59.048)","(16.8, -6.75, 27.346)","(17.7, -8.25, 52.998)","(0.6, -8.55, 27.346)","(-3.75, -10.95, 42.592)","(7.5, -12.75, 30.734)","(0.75, -21.15, 34.848)"
14,0.13999999999999999,"(67.95, 25.95, 70.422)","(52.05, 10.2, 90.024)","(18.6, 0.75, 53.24)","(17.4, -5.4, 31.944)","(18.0, -7.65, 54.45)","(1.35, -7.65, 25.894)","(-3.0, -9.9, 41.624)","(8.55, -12.9, 29.04)","(1.65, -24.15, 32.912)"
15,0.15,"(68.55, 26.1, 71.148)","(50.7, 9.75, 89.54)","(19.65, 4.05, 54.692)","(15.9, -6.75, 29.524)","(18.0, -10.8, 52.756)","(0.6, -7.35, 26.136)","(-3.0, -9.45, 44.286)","(8.25, -12.9, 28.072)","(2.1, -22.05, 35.09)"
16,0.16,"(66.9, 27.3, 71.39)","(51.15, 10.35, 89.056)","(18.75, 1.5, 52.514)","(15.6, -6.45, 28.798)","(18.15, -9.0, 54.692)","(1.95, -9.15, 24.442)","(-2.85, -10.65, 42.108)","(9.15, -13.05, 29.524)","(2.85, -21.75, 34.364)"
17,0.17,"(67.65, 25.35, 72.6)","(51.15, 9.45, 89.54)","(21.75, 1.05, 54.45)","(16.95, -7.65, 28.072)","(20.25, -10.65, 51.788)","(3.15, -7.95, 26.378)","(-3.6, -10.05, 42.35)","(9.45, -13.2, 31.46)","(2.4, -20.1, 33.88)"
