,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
0,0.0,"(68.1, 25.2, 71.148)","(35.1, -15.9, 62.194)","(19.2, 0.45, 56.628)","(18.75, -5.7, 26.862)","(11.4, -16.5, 41.866)","(0.75, -7.5, 26.862)","(-4.2, -8.7, 41.866)","(9.75, -12.15, 29.282)","(3.9, -22.95, 32.428)"
1,0.01,"(69.0, 24.9, 71.632)","(34.65, -16.5, 62.194)","(17.85, 0.75, 52.514)","(18.3, -6.75, 28.556)","(12.15, -17.85, 42.108)","(1.65, -7.95, 27.104)","(-2.85, -9.15, 41.866)","(8.85, -12.15, 28.798)","(2.4, -21.15, 33.154)"
2,0.02,"(69.45, 26.4, 72.358)","(33.9, -15.9, 63.162)","(18.45, 1.5, 55.418)","(16.8, -7.05, 27.104)","(10.5, -17.4, 41.866)","(1.65, -7.5, 26.62)","(-2.4, -9.75, 43.076)","(8.25, -11.4, 29.766)","(1.05, -22.8, 34.848)"
3,0.03,"(67.5, 26.55, 72.358)","(34.05, -15.9, 63.404)","(19.95, 0.9, 51.546)","(17.1, -4.65, 25.168)","(10.2, -17.25, 42.834)","(1.8, -7.65, 27.104)","(-3.75, -9.75, 41.382)","(8.1, -12.0, 31.46)","(1.65, -22.35, 35.09)"
4,0.04,"(70.35, 25.95, 71.39)","(33.75, -16.95, 64.13)","(19.35, 1.2, 51.788)","(17.1, -4.95, 27.83)","(10.2, -16.05, 42.834)","(1.5, -7.2, 28.556)","(-3.0, -8.4, 41.866)","(8.25, -12.3, 28.798)","(1.65, -22.5, 33.396)"
5,0.05,"(68.7, 26.4, 71.148)","(34.5, -15.45, 63.404)","(17.25, 2.25, 53.482)","(16.65, -5.85, 29.04)","(10.65, -14.25, 42.35)","(1.65, -8.4, 27.83)","(-3.3, -8.25, 40.414)","(9.9, -11.4, 30.492)","(1.05, -21.75, 32.912)"
6,0.060000000000000005,"(68.25, 25.2, 72.116)","(33.9, -15.45, 61.226)","(22.05, 4.05, 53.24)","(18.6, -5.55, 27.104)","(10.5, -17.55, 42.35)","(3.15, -8.85, 26.62)","(-3.3, -10.35, 42.834)","(9.0, -11.85, 28.314)","(2.4, -21.75, 34.122)"
7,0.07,"(69.3, 26.7, 69.696)","(34.2, -16.8, 61.71)","(20.4, 2.1, 52.756)","(17.7, -6.3, 28.556)","(10.2, -16.65, 42.35)","(0.45, -9.15, 27.83)","(-4.35, -9.15, 41.624)","(8.25, -12.15, 30.492)","(1.2, -22.2, 35.332)"
8,0.08,"(67.2, 26.1, 70.422)","(34.35, -16.05, 61.952)","(17.1, 0.6, 51.546)","(18.3, -5.7, 26.862)","(12.6, -16.65, 40.172)","(1.65, -7.5, 28.314)","(-2.7, -9.45, 41.382)","(9.75, -13.2, 29.04)","(2.85, -21.3, 34.122)"
9,0.09,"(68.7, 26.25, 70.664)","(33.45, -15.75, 62.678)","(17.4, -0.15, 54.208)","(18.0, -5.25, 28.556)","(10.05, -17.85, 41.624)","(2.4, -7.95, 28.556)","(-2.55, -8.1, 43.076)","(7.65, -11.1, 31.218)","(1.65, -22.2, 33.396)"
10,0.09999999999999999,"(67.95, 26.1, 71.148)","(33.45, -16.2, 61.71)","(17.7, 2.55, 52.756)","(17.85, -5.25, 28.072)","(11.4, -16.35, 44.77)","(1.8, -7.35, 27.346)","(-2.25, -8.1, 43.56)","(8.1, -11.7, 27.83)","(2.7, -22.35, 34.122)"
11,0.10999999999999999,"(69.0, 26.1, 72.116)","(34.2, -17.1, 61.952)","(19.65, 1.2, 55.902)","(17.4, -6.3, 28.072)","(10.8, -17.55, 43.318)","(2.85, -8.1, 27.83)","(-4.05, -9.15, 40.898)","(7.95, -10.2, 27.588)","(1.5, -22.65, 34.848)"
12,0.11999999999999998,"(69.15, 26.55, 70.906)","(33.75, -16.5, 63.888)","(19.2, 2.4, 52.514)","(17.25, -6.15, 28.798)","(12.6, -17.85, 43.076)","(2.4, -8.55, 29.524)","(-2.85, -8.55, 43.076)","(9.9, -11.85, 28.314)","(2.55, -22.65, 33.88)"
13,0.12999999999999998,"(67.8, 25.5, 70.664)","(33.75, -16.65, 64.13)","(21.75, 1.65, 51.788)","(16.5, -6.3, 28.798)","(10.2, -16.95, 43.076)","(1.35, -7.95, 26.862)","(-4.05, -10.5, 42.834)","(9.45, -12.45, 28.798)","(2.55, -22.5, 35.332)"
14,0.13999999999999999,"(67.8, 25.5, 71.874)","(33.0, -16.95, 64.13)","(20.1, 1.5, 53.482)","(16.95, -5.1, 27.83)","(11.1, -17.1, 42.592)","(3.0, -9.3, 25.894)","(-4.8, -10.65, 43.802)","(7.35, -12.75, 29.04)","(3.0, -22.8, 33.88)"
