,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
0,0.0,"(69.45, 26.4, 35.09)","(22.05, -5.25, 19.36)","(1.2, -17.1, 29.04)","(17.7, -6.45, 27.104)","(12.3, -18.9, 42.35)","(1.5, -6.15, 24.442)","(-4.65, -9.9, 44.528)","(7.2, -14.1, 28.798)","(2.85, -22.35, 33.88)"
1,0.01,"(67.8, 25.65, 36.3)","(21.0, -3.75, 19.36)","(3.15, -18.6, 25.652)","(19.35, -8.4, 28.556)","(11.55, -19.65, 41.382)","(-0.45, -10.5, 25.168)","(-4.65, -12.6, 41.866)","(7.8, -14.7, 30.008)","(2.25, -22.65, 35.09)"
2,0.02,"(68.1, 27.15, 35.332)","(21.45, -4.65, 19.844)","(1.05, -16.95, 27.83)","(16.8, -3.15, 27.588)","(10.35, -18.3, 42.108)","(2.55, -8.85, 26.378)","(-5.55, -9.9, 40.656)","(8.25, -13.8, 29.524)","(2.55, -22.95, 32.912)"
3,0.03,"(70.8, 26.85, 36.542)","(20.7, -3.6, 20.086)","(1.2, -17.4, 26.136)","(17.25, -4.35, 27.104)","(9.45, -16.95, 41.866)","(1.35, -7.65, 25.168)","(-4.95, -9.3, 42.834)","(7.65, -12.3, 30.492)","(3.75, -23.7, 35.332)"
4,0.04,"(67.8, 26.4, 36.784)","(21.0, -3.45, 19.844)","(1.5, -17.55, 29.282)","(17.4, -6.6, 28.798)","(11.7, -17.25, 41.866)","(1.8, -7.2, 24.684)","(-4.95, -8.4, 39.93)","(8.7, -12.45, 29.524)","(1.5, -22.8, 34.606)"
5,0.05,"(68.1, 27.3, 35.574)","(21.9, -4.8, 20.328)","(1.05, -15.3, 27.588)","(17.85, -5.4, 29.04)","(11.25, -16.8, 41.866)","(1.8, -7.65, 25.41)","(-2.55, -10.05, 42.834)","(7.8, -12.3, 30.734)","(2.4, -23.25, 33.88)"
6,0.060000000000000005,"(68.85, 26.4, 36.058)","(21.45, -3.75, 20.086)","(1.5, -16.95, 26.62)","(17.7, -6.0, 27.104)","(10.65, -17.85, 39.688)","(2.55, -8.25, 27.346)","(-5.1, -10.35, 41.866)","(7.95, -13.8, 30.25)","(2.7, -21.45, 36.058)"
7,0.07,"(69.15, 25.95, 35.574)","(22.05, -4.8, 20.086)","(0.6, -16.8, 24.2)","(18.15, -6.0, 28.798)","(11.25, -17.1, 41.624)","(2.1, -7.95, 27.104)","(-4.65, -10.8, 43.802)","(8.55, -11.7, 30.25)","(4.5, -20.85, 31.46)"
8,0.08,"(67.95, 27.75, 36.3)","(21.6, -4.2, 19.602)","(1.65, -16.8, 27.346)","(16.65, -5.1, 29.04)","(10.05, -15.0, 41.624)","(2.1, -7.05, 24.926)","(-3.45, -10.65, 41.624)","(6.75, -11.7, 27.83)","(3.15, -22.2, 35.574)"
9,0.09,"(68.4, 26.55, 36.058)","(22.05, -5.1, 19.844)","(0.9, -18.3, 28.556)","(16.8, -5.55, 29.766)","(10.95, -16.8, 40.898)","(1.35, -7.5, 25.41)","(-4.5, -8.85, 42.834)","(7.8, -12.9, 29.04)","(1.5, -21.75, 32.428)"
