,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
0,0.0,"(42.0, -12.3, 16.214)","(15.9, -40.8, 34.606)","(39.9, 20.25, 78.65)","(17.85, -5.4, 29.766)","(11.1, -16.05, 43.076)","(1.65, -7.8, 25.894)","(-2.85, -8.85, 42.35)","(8.25, -14.85, 30.25)","(2.7, -21.75, 34.848)"
1,0.01,"(43.5, -12.9, 18.392)","(14.25, -43.35, 34.606)","(39.0, 20.7, 77.924)","(16.2, -4.95, 27.83)","(11.25, -16.2, 42.108)","(1.5, -8.25, 25.652)","(-2.55, -9.3, 43.318)","(9.0, -13.8, 30.734)","(1.35, -21.6, 32.912)"
2,0.02,"(41.7, -12.9, 17.182)","(14.85, -37.05, 33.638)","(37.5, 22.95, 76.23)","(17.85, -4.8, 28.072)","(11.1, -16.8, 42.592)","(3.0, -7.5, 26.62)","(-2.25, -8.7, 39.688)","(9.15, -11.1, 26.62)","(3.3, -21.9, 33.154)"
3,0.03,"(41.85, -10.5, 19.844)","(13.2, -40.35, 34.364)","(37.95, 19.2, 77.198)","(19.2, -4.8, 29.524)","(12.6, -15.75, 41.14)","(1.2, -7.05, 27.104)","(-3.0, -9.9, 41.866)","(9.75, -13.5, 29.282)","(3.75, -21.0, 32.912)"
4,0.04,"(41.1, -10.65, 16.456)","(14.85, -40.05, 35.09)","(36.3, 21.45, 77.924)","(18.0, -5.25, 27.588)","(9.9, -15.75, 42.592)","(2.55, -7.35, 26.136)","(-2.7, -9.3, 42.108)","(9.15, -12.75, 29.524)","(3.15, -23.85, 35.332)"
5,0.05,"(43.05, -11.7, 16.94)","(17.1, -37.2, 37.994)","(36.75, 22.2, 77.682)","(16.2, -6.6, 30.008)","(11.1, -13.35, 44.528)","(0.75, -4.35, 26.62)","(-3.3, -7.95, 42.592)","(9.9, -11.25, 30.008)","(2.85, -21.15, 33.88)"
6,0.060000000000000005,"(41.55, -12.0, 17.908)","(14.85, -40.2, 33.154)","(38.85, 22.2, 77.44)","(17.4, -5.4, 26.62)","(11.7, -14.25, 44.77)","(-1.35, -5.85, 28.072)","(-3.9, -8.7, 43.56)","(9.45, -12.15, 31.702)","(3.0, -22.65, 33.88)"
7,0.07,"(41.85, -12.0, 15.246)","(13.5, -43.05, 35.574)","(37.5, 22.2, 81.312)","(17.1, -5.25, 28.314)","(12.9, -14.55, 44.528)","(1.95, -7.05, 28.556)","(-4.8, -9.15, 43.318)","(10.95, -10.35, 30.734)","(3.0, -22.8, 35.09)"
8,0.08,"(41.85, -12.45, 15.004)","(14.4, -36.15, 37.51)","(37.05, 21.15, 79.618)","(16.65, -6.45, 26.378)","(11.1, -14.55, 42.108)","(1.65, -5.7, 26.136)","(-4.5, -8.25, 41.624)","(7.95, -13.05, 28.798)","(4.05, -21.45, 33.88)"
9,0.09,"(41.55, -10.8, 15.488)","(14.25, -39.15, 31.944)","(37.2, 20.7, 77.198)","(18.0, -4.5, 30.008)","(12.45, -14.1, 43.318)","(-0.9, -7.5, 28.072)","(-3.15, -9.15, 44.286)","(9.75, -12.15, 30.976)","(1.05, -21.45, 34.122)"
