,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
0,0.0,"(67.8, 25.95, 71.874)","(14.25, -39.9, 33.88)","(21.9, 2.7, 54.692)","(17.1, -6.75, 27.346)","(11.7, -17.7, 43.076)","(1.65, -7.2, 26.862)","(-3.15, -7.8, 42.592)","(8.55, -10.8, 28.798)","(1.2, -20.55, 34.848)"
1,0.01,"(69.45, 27.6, 71.632)","(13.95, -42.3, 34.122)","(18.15, 2.7, 54.45)","(15.75, -5.1, 29.524)","(10.05, -16.5, 42.592)","(2.1, -7.8, 25.894)","(-2.4, -7.95, 42.108)","(6.75, -10.8, 24.684)","(0.75, -21.3, 35.332)"
2,0.02,"(67.65, 25.2, 69.696)","(16.95, -42.15, 33.154)","(21.15, 4.05, 54.45)","(18.3, -6.3, 28.798)","(10.05, -15.15, 45.496)","(1.95, -6.15, 27.346)","(-1.5, -8.7, 41.14)","(7.8, -11.4, 28.072)","(0.3, -21.6, 33.154)"
3,0.03,"(68.4, 26.7, 73.81)","(16.2, -38.4, 39.446)","(19.05, 3.75, 55.418)","(18.3, -5.55, 27.588)","(11.1, -17.85, 42.35)","(1.05, -5.4, 26.378)","(-1.8, -8.4, 41.866)","(8.85, -9.3, 29.04)","(1.35, -21.0, 31.702)"
4,0.04,"(68.1, 26.7, 69.938)","(15.75, -37.8, 36.784)","(20.7, 1.35, 55.66)","(17.85, -4.65, 28.798)","(10.65, -15.9, 42.108)","(2.1, -7.95, 27.346)","(-4.65, -8.25, 42.108)","(8.4, -10.65, 29.524)","(0.75, -20.7, 35.09)"
5,0.05,"(67.95, 26.4, 71.148)","(15.3, -37.2, 34.606)","(22.65, 2.55, 53.724)","(16.2, -5.25, 27.588)","(10.5, -16.95, 44.044)","(2.25, -7.95, 26.378)","(-4.2, -7.65, 43.56)","(7.95, -9.9, 29.524)","(1.5, -22.2, 34.848)"
6,0.060000000000000005,"(69.3, 26.1, 72.116)","(15.6, -43.8, 41.624)","(18.3, 2.55, 58.08)","(18.3, -5.4, 27.588)","(11.4, -18.3, 39.93)","(2.25, -7.5, 26.136)","(-3.45, -8.55, 41.866)","(8.85, -9.6, 30.976)","(2.25, -21.9, 34.364)"
7,0.07,"(70.5, 27.45, 72.842)","(14.7, -42.75, 35.332)","(19.65, 3.0, 56.87)","(17.7, -4.65, 25.894)","(9.45, -15.75, 41.14)","(1.5, -6.45, 26.862)","(-2.4, -7.95, 43.318)","(6.75, -9.9, 29.766)","(1.35, -21.45, 33.638)"
8,0.08,"(68.25, 27.45, 70.906)","(14.4, -42.75, 34.848)","(21.15, 2.55, 53.24)","(16.2, -4.95, 29.524)","(10.5, -15.3, 42.35)","(3.3, -8.7, 25.41)","(-2.1, -7.95, 41.624)","(7.5, -10.8, 26.862)","(1.05, -21.3, 35.332)"
9,0.09,"(67.2, 27.45, 69.938)","(15.9, -39.45, 30.008)","(23.1, 2.25, 54.208)","(17.25, -4.65, 27.83)","(11.4, -16.5, 43.56)","(2.55, -8.7, 27.83)","(-4.35, -8.7, 42.35)","(7.05, -10.2, 29.04)","(1.8, -23.25, 35.574)"
