,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
0,0.0,"(43.2, -9.9, 13.794)","(16.05, -39.9, 32.67)","(0.6, -16.5, 28.314)","(18.0, -4.65, 27.104)","(10.8, -16.8, 42.834)","(-0.45, -8.4, 26.378)","(-2.55, -10.65, 43.318)","(8.1, -12.0, 28.314)","(2.4, -23.7, 34.364)"
1,0.01,"(44.55, -12.6, 12.584)","(15.6, -40.05, 33.154)","(1.05, -16.8, 26.862)","(18.3, -4.95, 28.556)","(11.55, -14.1, 41.382)","(-0.3, -7.5, 29.04)","(-3.75, -10.65, 41.14)","(8.7, -12.45, 31.46)","(2.85, -23.25, 33.638)"
2,0.02,"(41.4, -10.05, 15.246)","(15.3, -39.6, 35.332)","(0.15, -16.5, 29.04)","(17.4, -4.95, 27.83)","(10.5, -17.4, 44.044)","(1.5, -6.9, 25.41)","(-3.6, -10.05, 41.866)","(8.85, -11.7, 29.766)","(2.4, -21.75, 33.88)"
3,0.03,"(42.6, -7.65, 14.036)","(13.95, -39.6, 34.122)","(1.8, -18.0, 28.556)","(17.1, -5.85, 29.282)","(10.35, -16.35, 43.56)","(0.9, -7.65, 27.588)","(-3.15, -11.55, 43.56)","(9.0, -12.75, 30.008)","(3.45, -22.65, 33.638)"
4,0.04,"(42.3, -14.25, 17.666)","(14.85, -39.75, 34.364)","(1.95, -17.25, 28.072)","(17.1, -7.2, 28.798)","(10.05, -15.45, 45.254)","(1.65, -6.3, 27.588)","(-6.15, -9.3, 42.108)","(8.85, -12.3, 29.04)","(4.5, -21.0, 34.848)"
5,0.05,"(42.3, -13.35, 14.762)","(15.15, -39.0, 36.058)","(-0.9, -17.55, 26.62)","(18.15, -5.4, 28.556)","(11.85, -16.2, 42.108)","(1.5, -7.35, 28.314)","(-3.75, -10.35, 42.35)","(9.0, -12.0, 31.46)","(2.7, -22.65, 33.154)"
6,0.060000000000000005,"(43.95, -10.05, 11.374)","(14.25, -40.95, 34.848)","(2.4, -16.95, 30.976)","(18.3, -4.35, 29.04)","(11.4, -15.0, 42.592)","(1.5, -6.3, 27.588)","(-4.65, -10.8, 43.318)","(8.4, -13.2, 30.492)","(0.45, -22.2, 35.09)"
7,0.07,"(42.45, -10.95, 19.844)","(14.55, -38.7, 33.396)","(2.1, -16.65, 27.588)","(16.2, -4.95, 28.072)","(10.8, -14.4, 45.012)","(0.45, -5.85, 25.652)","(-6.0, -9.9, 43.802)","(8.85, -12.75, 27.346)","(2.7, -22.2, 33.154)"
8,0.08,"(42.6, -15.75, 21.054)","(13.95, -38.85, 34.606)","(2.1, -17.55, 27.104)","(16.95, -5.7, 28.556)","(12.15, -15.3, 43.56)","(0.0, -6.75, 27.346)","(-4.35, -9.0, 41.382)","(8.25, -11.85, 27.346)","(2.7, -22.05, 33.154)"
9,0.09,"(43.8, -13.5, 21.538)","(14.4, -41.25, 33.88)","(2.1, -16.95, 27.346)","(16.5, -5.7, 30.976)","(10.05, -16.2, 44.286)","(0.45, -5.55, 26.62)","(-4.5, -8.7, 42.35)","(8.25, -11.7, 29.282)","(2.7, -23.4, 34.364)"
