,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
20,0.20000000000000004,"(41.7, -12.75, 19.602)","(54.45, 13.95, 97.042)","(2.1, -16.95, 26.62)","(17.7, -4.05, 27.83)","(9.45, -16.2, 40.898)","(1.35, -5.85, 26.862)","(-2.1, -8.7, 40.656)","(10.5, -9.9, 29.766)","(3.6, -21.3, 31.702)"
21,0.21000000000000005,"(39.9, -10.5, 15.972)","(54.0, 13.95, 95.832)","(1.65, -15.45, 30.734)","(17.7, -4.95, 28.798)","(10.2, -16.35, 41.866)","(0.9, -6.6, 27.588)","(-4.2, -10.2, 41.14)","(9.45, -11.55, 30.492)","(1.95, -19.8, 36.058)"
22,0.22000000000000006,"(43.05, -12.3, 18.15)","(54.0, 12.15, 95.832)","(3.15, -16.65, 28.798)","(17.1, -5.1, 28.798)","(8.55, -15.0, 42.108)","(2.55, -7.8, 25.652)","(-3.45, -10.5, 41.382)","(9.0, -12.15, 26.62)","(2.4, -20.4, 34.122)"
23,0.23000000000000007,"(42.3, -12.15, 16.698)","(54.0, 13.5, 94.622)","(2.25, -17.25, 31.46)","(16.8, -6.9, 26.862)","(9.3, -15.75, 41.382)","(1.5, -7.65, 27.83)","(-2.55, -10.65, 41.624)","(9.0, -11.25, 30.008)","(2.1, -21.6, 34.848)"
24,0.24000000000000007,"(39.45, -8.1, 14.762)","(55.2, 13.65, 96.316)","(2.7, -15.75, 29.766)","(16.5, -6.6, 30.492)","(10.95, -15.75, 43.56)","(1.05, -7.2, 22.506)","(-3.0, -8.4, 42.35)","(10.65, -10.95, 28.798)","(2.1, -20.7, 36.058)"
25,0.25000000000000006,"(37.95, -10.05, 18.634)","(54.45, 13.8, 95.106)","(1.35, -15.3, 29.766)","(16.35, -5.4, 27.104)","(9.6, -17.1, 41.866)","(3.0, -6.0, 25.41)","(-4.65, -8.25, 41.14)","(7.05, -10.05, 30.734)","(2.7, -21.9, 35.332)"
26,0.26000000000000006,"(42.9, -12.0, 20.328)","(54.9, 13.5, 94.622)","(1.2, -13.95, 30.008)","(17.4, -3.9, 27.83)","(10.35, -15.9, 42.35)","(1.05, -6.9, 24.684)","(-3.9, -9.45, 40.414)","(8.4, -10.65, 28.314)","(2.1, -20.7, 34.122)"
27,0.2700000000000001,"(43.05, -10.95, 17.424)","(54.45, 13.05, 95.348)","(1.2, -16.95, 28.072)","(17.4, -5.25, 27.346)","(9.0, -17.7, 43.318)","(1.5, -5.4, 24.442)","(-3.0, -8.4, 39.93)","(9.3, -9.3, 30.008)","(1.05, -20.85, 34.122)"
28,0.2800000000000001,"(43.05, -10.5, 14.762)","(54.15, 13.35, 95.59)","(0.3, -15.45, 29.282)","(16.8, -5.25, 30.492)","(9.9, -15.45, 41.14)","(3.45, -6.6, 26.136)","(-2.55, -8.55, 41.866)","(7.65, -12.0, 30.976)","(1.35, -19.65, 33.88)"
29,0.2900000000000001,"(42.0, -9.0, 14.762)","(54.6, 12.6, 95.348)","(2.25, -15.45, 26.62)","(14.7, -5.25, 28.072)","(10.5, -16.5, 41.382)","(1.8, -6.45, 25.168)","(-2.55, -9.45, 41.866)","(8.25, -11.55, 28.072)","(1.8, -20.85, 34.122)"
30,0.3000000000000001,"(42.15, -10.95, 17.666)","(55.35, 13.8, 95.832)","(2.4, -18.75, 28.072)","(17.1, -6.15, 27.346)","(10.35, -14.85, 41.624)","(3.15, -6.3, 26.62)","(-3.0, -7.8, 41.382)","(8.85, -11.4, 28.798)","(2.7, -21.45, 36.058)"
31,0.3100000000000001,"(45.3, -10.65, 18.634)","(55.8, 15.0, 96.316)","(3.9, -17.1, 24.926)","(16.65, -5.4, 28.314)","(10.5, -17.4, 42.108)","(1.05, -7.8, 27.104)","(-2.85, -10.5, 43.802)","(7.95, -11.25, 31.218)","(3.0, -21.6, 33.88)"
