,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
0,0.0,"(71.1, 30.15, 72.6)","(15.15, -35.1, 37.268)","(2.7, -15.3, 26.62)","(17.55, -5.7, 28.072)","(9.6, -14.55, 43.318)","(-0.45, -4.95, 25.41)","(-3.15, -8.1, 40.656)","(9.0, -10.95, 29.766)","(3.0, -20.55, 31.702)"
1,0.01,"(71.7, 29.7, 73.326)","(15.0, -41.4, 34.606)","(2.7, -18.3, 27.104)","(17.55, -3.45, 27.588)","(11.4, -14.25, 42.592)","(0.15, -4.95, 27.104)","(-2.7, -7.65, 41.14)","(7.35, -10.65, 29.524)","(1.8, -18.45, 33.396)"
2,0.02,"(69.45, 30.9, 76.714)","(18.6, -38.4, 31.702)","(1.2, -15.0, 28.556)","(16.05, -3.3, 27.346)","(10.2, -14.85, 43.802)","(1.05, -4.95, 25.41)","(-3.6, -7.65, 41.624)","(9.45, -11.25, 29.282)","(2.7, -19.8, 33.638)"
3,0.03,"(69.6, 29.7, 74.536)","(15.15, -39.3, 31.46)","(2.25, -14.55, 26.378)","(17.7, -4.8, 25.168)","(11.4, -15.0, 42.592)","(0.45, -6.45, 25.894)","(-4.05, -8.85, 38.962)","(9.0, -11.25, 29.524)","(1.35, -18.6, 31.702)"
4,0.04,"(71.1, 30.45, 75.504)","(14.55, -37.8, 32.186)","(2.4, -15.6, 28.798)","(17.1, -7.35, 25.894)","(10.95, -14.85, 41.624)","(0.45, -6.45, 26.378)","(-3.0, -8.25, 42.108)","(6.15, -10.5, 29.524)","(2.4, -19.95, 32.912)"
5,0.05,"(71.25, 30.3, 73.568)","(17.85, -37.35, 37.994)","(0.9, -16.5, 27.104)","(17.25, -3.75, 26.62)","(10.05, -13.8, 41.14)","(1.35, -5.25, 25.41)","(-3.9, -8.4, 39.446)","(7.2, -10.35, 29.766)","(2.25, -20.55, 34.364)"
6,0.060000000000000005,"(72.75, 29.85, 75.02)","(14.7, -43.35, 32.428)","(2.55, -16.95, 28.556)","(18.15, -5.4, 28.798)","(9.9, -13.05, 43.076)","(1.2, -5.55, 24.442)","(-4.05, -8.25, 43.076)","(8.7, -11.7, 27.346)","(2.7, -20.4, 33.638)"
7,0.07,"(70.05, 30.45, 75.504)","(18.3, -39.0, 25.652)","(2.4, -16.5, 27.83)","(16.8, -5.55, 28.314)","(9.3, -14.7, 41.624)","(0.9, -5.25, 24.926)","(-3.15, -7.65, 41.866)","(8.85, -9.3, 29.524)","(0.6, -20.7, 33.88)"
8,0.08,"(71.1, 29.85, 74.294)","(17.7, -39.3, 40.656)","(2.1, -16.95, 26.378)","(17.85, -5.55, 27.104)","(10.5, -14.85, 42.108)","(-0.45, -6.3, 24.442)","(-5.1, -9.0, 43.076)","(8.4, -9.9, 31.218)","(2.7, -21.15, 33.88)"
9,0.09,"(70.95, 29.7, 74.294)","(13.5, -33.9, 40.414)","(2.25, -16.8, 25.168)","(19.5, -6.45, 29.04)","(10.2, -16.05, 40.172)","(0.45, -4.2, 27.346)","(-4.8, -9.75, 42.108)","(9.3, -11.25, 27.346)","(2.55, -19.65, 33.88)"
10,0.09999999999999999,"(71.55, 30.75, 76.714)","(16.65, -37.35, 35.09)","(2.1, -16.5, 27.104)","(16.8, -6.6, 28.798)","(8.4, -16.05, 42.592)","(0.3, -7.2, 26.862)","(-3.3, -8.85, 42.108)","(8.1, -10.35, 29.524)","(3.75, -20.55, 36.058)"
