,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
0,0.0,"(72.75, 29.7, 75.504)","(16.35, -39.6, 35.09)","(40.8, 26.25, 81.796)","(18.45, -8.1, 26.862)","(10.65, -17.7, 39.688)","(0.9, -5.85, 24.2)","(-3.9, -9.45, 39.93)","(9.0, -9.75, 29.282)","(2.55, -20.7, 33.638)"
1,0.01,"(70.35, 28.95, 74.778)","(17.1, -43.5, 31.944)","(42.3, 23.85, 80.102)","(17.55, -5.85, 24.926)","(12.45, -16.35, 38.478)","(1.65, -7.2, 27.83)","(-4.65, -9.45, 41.624)","(9.45, -10.95, 28.072)","(0.3, -20.4, 33.638)"
2,0.02,"(73.35, 29.85, 74.536)","(14.4, -37.2, 34.122)","(40.8, 23.85, 81.796)","(17.4, -6.0, 27.104)","(10.2, -16.8, 42.592)","(1.2, -7.8, 26.136)","(-3.6, -8.25, 42.108)","(8.4, -12.15, 30.008)","(2.7, -19.5, 32.912)"
3,0.03,"(71.1, 30.6, 72.116)","(18.6, -38.1, 36.784)","(40.5, 23.25, 78.166)","(19.05, -7.05, 28.798)","(10.65, -16.65, 42.592)","(2.25, -6.9, 28.798)","(-4.65, -8.4, 41.866)","(9.0, -8.25, 29.766)","(2.25, -20.7, 34.606)"
4,0.04,"(70.05, 28.5, 74.536)","(16.2, -39.0, 37.026)","(40.35, 22.2, 79.86)","(19.2, -5.85, 28.798)","(10.95, -15.6, 41.14)","(2.7, -5.1, 26.378)","(-1.2, -7.8, 40.898)","(8.85, -9.3, 29.282)","(3.9, -20.25, 34.848)"
5,0.05,"(73.5, 30.15, 75.746)","(14.85, -36.9, 30.492)","(40.8, 22.65, 79.86)","(17.55, -7.35, 28.072)","(9.75, -16.95, 43.802)","(2.4, -6.15, 25.652)","(-3.15, -9.3, 41.14)","(8.25, -10.5, 28.798)","(3.0, -21.0, 37.026)"
6,0.060000000000000005,"(70.8, 30.0, 72.842)","(17.7, -37.8, 33.638)","(41.4, 22.65, 84.458)","(18.15, -6.15, 26.862)","(11.4, -16.2, 43.56)","(0.75, -6.9, 24.2)","(-4.35, -7.5, 40.898)","(9.9, -11.55, 30.008)","(3.3, -21.15, 31.944)"
7,0.07,"(71.7, 28.35, 75.988)","(16.65, -37.05, 33.154)","(40.95, 23.85, 81.312)","(19.95, -7.2, 28.072)","(10.95, -17.4, 42.35)","(2.55, -5.85, 27.104)","(-1.8, -9.15, 41.382)","(9.75, -9.45, 28.314)","(2.25, -22.35, 33.638)"
8,0.08,"(71.1, 29.1, 75.02)","(14.1, -36.3, 36.058)","(41.1, 24.3, 78.892)","(18.6, -4.8, 27.346)","(11.25, -16.8, 43.076)","(1.65, -5.85, 24.2)","(-3.45, -7.95, 40.172)","(8.7, -10.5, 27.104)","(2.55, -22.35, 34.364)"
9,0.09,"(72.0, 31.2, 74.778)","(13.5, -38.85, 33.638)","(40.5, 24.15, 81.312)","(18.45, -6.3, 26.62)","(12.0, -16.95, 42.592)","(1.2, -6.3, 27.104)","(-2.25, -8.7, 41.866)","(9.45, -10.65, 29.04)","(2.7, -20.7, 31.46)"
