,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
0,0.0,"(42.3, -9.9, 18.634)","(56.55, 15.0, 95.832)","(2.4, -17.1, 27.346)","(17.55, -4.5, 29.282)","(9.45, -18.0, 41.382)","(3.15, -6.0, 26.136)","(-2.1, -9.0, 42.35)","(9.3, -11.55, 29.524)","(2.85, -17.55, 34.122)"
1,0.01,"(44.25, -10.5, 15.488)","(55.95, 16.95, 95.832)","(2.4, -16.5, 26.862)","(17.55, -3.6, 27.346)","(10.35, -15.3, 41.866)","(1.8, -5.85, 26.62)","(-1.95, -7.5, 41.624)","(6.75, -10.95, 30.734)","(2.1, -20.7, 36.3)"
2,0.02,"(41.4, -8.4, 17.908)","(56.7, 15.6, 94.138)","(3.75, -17.4, 25.894)","(17.4, -5.7, 26.862)","(10.95, -16.8, 40.414)","(1.95, -6.15, 25.894)","(-2.7, -7.8, 41.14)","(7.35, -11.4, 28.072)","(2.55, -21.45, 34.364)"
3,0.03,"(43.8, -11.7, 16.456)","(57.0, 16.05, 100.672)","(2.7, -17.55, 29.04)","(18.3, -6.45, 28.798)","(10.65, -15.75, 43.318)","(3.6, -7.35, 26.862)","(-2.55, -8.55, 40.414)","(10.2, -9.75, 26.862)","(2.1, -18.15, 31.944)"
4,0.04,"(42.75, -8.85, 15.004)","(56.85, 16.2, 95.59)","(3.15, -14.55, 25.652)","(17.25, -4.5, 26.136)","(11.7, -16.5, 41.866)","(2.7, -6.0, 25.894)","(-2.1, -9.45, 40.656)","(8.4, -11.1, 27.83)","(3.75, -19.35, 33.88)"
5,0.05,"(42.6, -9.15, 19.118)","(60.0, 14.4, 94.622)","(3.3, -17.85, 27.83)","(16.95, -6.0, 28.314)","(10.8, -16.35, 43.802)","(0.9, -6.9, 24.2)","(-1.5, -7.35, 42.35)","(7.95, -10.35, 29.04)","(3.0, -19.5, 33.154)"
6,0.060000000000000005,"(42.9, -9.75, 16.456)","(55.65, 13.95, 95.106)","(2.55, -17.55, 27.346)","(18.6, -5.25, 29.282)","(11.4, -16.2, 42.834)","(0.9, -4.95, 27.104)","(-2.55, -8.1, 40.414)","(8.4, -10.35, 28.798)","(3.3, -19.8, 34.848)"
7,0.07,"(42.75, -9.6, 16.456)","(54.15, 13.65, 96.558)","(3.9, -15.3, 28.798)","(17.7, -4.65, 27.104)","(12.3, -14.85, 39.93)","(1.2, -4.05, 25.168)","(-2.25, -7.95, 42.35)","(9.0, -11.4, 27.104)","(2.4, -20.1, 34.848)"
8,0.08,"(42.3, -11.25, 17.908)","(56.4, 13.65, 93.654)","(4.05, -17.7, 28.072)","(17.55, -3.45, 26.62)","(11.4, -15.75, 42.592)","(2.4, -6.3, 24.442)","(-3.15, -8.85, 42.834)","(9.15, -10.95, 29.04)","(3.75, -19.95, 33.88)"
9,0.09,"(42.6, -12.45, 17.908)","(58.5, 15.15, 97.768)","(3.0, -15.75, 27.588)","(16.95, -5.1, 29.282)","(10.8, -14.55, 43.802)","(1.8, -7.8, 24.926)","(-1.65, -8.85, 39.688)","(8.1, -10.8, 30.734)","(3.0, -20.4, 35.816)"
