,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
0,0.0,"(70.65, 30.75, 36.058)","(15.6, -39.0, 32.912)","(40.35, 23.1, 78.166)","(18.3, -3.9, 26.378)","(10.05, -16.05, 42.35)","(2.25, -6.45, 26.62)","(-3.3, -7.35, 42.108)","(8.4, -10.2, 28.556)","(1.35, -19.2, 34.606)"
1,0.01,"(71.1, 29.4, 37.51)","(16.35, -37.95, 33.88)","(40.05, 19.95, 83.006)","(17.25, -4.8, 25.894)","(11.25, -14.4, 40.898)","(-0.6, -5.55, 25.168)","(-2.4, -8.55, 41.866)","(8.7, -11.55, 29.04)","(3.3, -21.15, 34.606)"
2,0.02,"(70.8, 31.2, 37.268)","(16.95, -37.95, 34.848)","(38.55, 22.5, 79.86)","(16.95, -5.85, 26.136)","(10.35, -15.75, 39.93)","(1.65, -5.55, 22.99)","(-2.85, -8.7, 38.962)","(9.45, -10.5, 29.04)","(3.75, -22.65, 35.09)"
3,0.03,"(70.65, 29.7, 36.784)","(16.8, -37.05, 33.638)","(41.7, 24.3, 81.07)","(17.55, -6.9, 25.652)","(10.2, -14.85, 42.592)","(2.25, -5.4, 25.652)","(-3.0, -9.15, 42.834)","(9.3, -11.4, 28.556)","(3.0, -21.3, 33.154)"
4,0.04,"(70.65, 29.4, 36.058)","(15.75, -37.35, 33.396)","(41.55, 24.75, 79.376)","(16.95, -6.0, 27.83)","(11.85, -15.6, 40.414)","(0.3, -6.0, 27.346)","(-3.6, -9.0, 41.382)","(9.75, -11.1, 30.008)","(3.75, -20.7, 34.848)"
5,0.05,"(70.05, 29.7, 36.784)","(16.05, -38.4, 33.88)","(41.55, 23.55, 79.376)","(17.7, -5.1, 27.588)","(10.5, -15.75, 42.834)","(1.8, -6.3, 25.168)","(-2.1, -10.35, 40.172)","(8.7, -10.5, 30.492)","(2.25, -21.3, 30.734)"
6,0.060000000000000005,"(71.1, 30.45, 37.268)","(16.8, -37.35, 36.058)","(39.75, 22.95, 82.28)","(15.75, -4.65, 27.588)","(10.95, -16.5, 42.592)","(2.1, -5.85, 25.652)","(-3.15, -9.15, 41.14)","(9.0, -12.6, 31.46)","(3.15, -20.7, 32.186)"
7,0.07,"(70.8, 30.15, 37.51)","(16.35, -40.05, 34.122)","(41.55, 21.45, 80.102)","(18.0, -5.25, 28.556)","(10.2, -16.95, 41.866)","(1.8, -6.0, 24.926)","(-4.05, -8.4, 39.204)","(9.9, -10.8, 30.492)","(3.9, -20.7, 32.428)"
8,0.08,"(70.05, 28.35, 37.026)","(16.2, -38.4, 34.122)","(39.3, 23.85, 80.586)","(17.55, -5.7, 30.734)","(10.2, -16.65, 42.834)","(2.7, -6.75, 26.378)","(-2.85, -10.05, 41.866)","(10.05, -12.6, 30.25)","(4.2, -20.25, 35.332)"
9,0.09,"(69.6, 29.4, 37.268)","(15.75, -38.25, 34.364)","(40.5, 22.2, 76.956)","(18.15, -5.55, 26.62)","(10.35, -14.55, 42.35)","(1.95, -6.9, 27.588)","(-4.65, -8.85, 41.14)","(9.0, -12.3, 30.008)","(3.3, -21.0, 34.606)"
