,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
0,0.0,"(-4.35, -4.8, -5.082)","(36.9, -13.2, 33.154)","(20.4, 4.5, 55.418)","(16.2, -4.95, 27.104)","(11.1, -15.3, 41.382)","(1.8, -5.4, 24.684)","(-3.0, -10.5, 41.866)","(10.35, -11.55, 29.524)","(3.45, -20.25, 36.784)"
1,0.01,"(-4.5, -4.65, -5.082)","(36.75, -11.7, 33.154)","(23.4, 4.8, 55.902)","(16.95, -3.15, 24.442)","(11.1, -15.0, 41.866)","(1.65, -7.35, 25.41)","(-2.85, -8.1, 39.93)","(10.35, -10.8, 30.008)","(3.3, -20.55, 36.542)"
2,0.02,"(-5.1, -4.65, -4.84)","(37.95, -15.0, 32.186)","(21.6, 3.6, 56.628)","(18.0, -3.9, 27.83)","(11.1, -15.15, 42.834)","(1.8, -4.5, 25.168)","(-1.8, -8.1, 41.382)","(9.3, -8.55, 30.492)","(2.55, -21.6, 31.944)"
3,0.03,"(-4.05, -5.1, -5.082)","(35.1, -10.95, 31.702)","(20.85, 3.45, 56.386)","(15.15, -4.5, 28.798)","(10.95, -15.6, 42.108)","(1.05, -5.25, 25.168)","(-3.6, -8.25, 41.866)","(9.0, -9.75, 30.008)","(2.4, -19.8, 36.542)"
4,0.04,"(-4.65, -4.65, -5.082)","(38.1, -12.9, 32.67)","(21.3, 4.2, 51.788)","(17.4, -3.6, 28.798)","(11.1, -14.4, 39.93)","(3.6, -5.1, 26.136)","(-3.45, -8.4, 42.108)","(10.05, -9.75, 29.766)","(3.6, -20.7, 34.848)"
5,0.05,"(-4.65, -4.65, -4.84)","(38.4, -12.6, 32.912)","(22.05, 3.15, 53.724)","(17.4, -2.85, 27.83)","(10.95, -13.5, 39.93)","(3.75, -6.0, 26.62)","(-3.3, -8.1, 43.076)","(9.15, -10.8, 29.524)","(3.3, -19.65, 35.09)"
6,0.060000000000000005,"(-4.65, -4.8, -4.598)","(36.6, -11.7, 32.428)","(21.75, 4.65, 53.482)","(16.2, -3.75, 29.04)","(10.65, -14.55, 42.592)","(2.7, -5.25, 24.926)","(-2.85, -8.25, 42.834)","(8.7, -9.9, 27.83)","(2.85, -19.35, 32.428)"
7,0.07,"(-4.2, -5.25, -5.082)","(36.6, -11.7, 31.944)","(21.15, 3.9, 54.692)","(16.5, -3.9, 26.62)","(10.5, -14.25, 42.834)","(3.6, -7.05, 27.346)","(-2.4, -8.55, 43.076)","(9.9, -11.55, 29.282)","(4.05, -20.55, 32.912)"
8,0.08,"(-4.35, -4.8, -5.566)","(35.25, -12.3, 31.702)","(22.2, 3.9, 53.724)","(19.05, -3.75, 28.314)","(12.15, -15.0, 40.898)","(3.3, -7.5, 27.83)","(-3.0, -10.5, 38.962)","(9.9, -12.0, 30.976)","(3.0, -20.4, 36.058)"
9,0.09,"(-4.8, -4.65, -4.598)","(36.3, -11.25, 31.944)","(23.1, 2.1, 56.628)","(17.4, -4.8, 26.62)","(11.1, -13.95, 41.866)","(6.0, -7.2, 24.2)","(-1.95, -10.35, 39.688)","(9.0, -12.45, 28.314)","(3.15, -19.5, 33.88)"
